,source,idColName,iden,text,startByte,endByte,pdncID,paraID,chapID,mID,mention_type
28,pdnc,qID,Q12-0,he,1693,1695,17,19,1,M_28,Other
29,pdnc,qID,Q12-0,you,1747,1750,16,19,1,M_29,Other
30,pdnc,qID,Q12-0,him,1762,1765,17,19,1,M_30,Other
31,pdnc,qID,Q12-0,he,1777,1779,17,19,1,M_31,Other
32,pdnc,qID,Q13-0,You,1818,1821,25,20,1,M_32,Other
33,pdnc,qID,Q13-0,you,1847,1850,25,20,1,M_33,Other
34,pdnc,qID,Q13-0,you,1923,1926,25,20,1,M_34,Other
35,exp,exp_name,mr. bingley,Mr. Bingley,1959,1970,17,20,1,M_35,PROPN
36,pdnc,qID,Q13-0,you,1982,1985,25,20,1,M_36,Other
37,pdnc,qID,Q14-0,My dear,2012,2019,16,21,1,M_37,Other
38,pdnc,qID,Q14-0,you,2021,2024,16,21,1,M_38,Other
39,pdnc,qID,Q16-0,my dear,2302,2309,16,23,1,M_39,Other
40,pdnc,qID,Q16-0,you,2311,2314,16,23,1,M_40,Other
41,pdnc,qID,Q16-0,Mr. Bingley,2338,2349,17,23,1,M_41,PROPN
42,pdnc,qID,Q16-0,he,2355,2357,17,23,1,M_42,Other
43,pdnc,qID,Q17-0,you,2430,2433,25,24,1,M_43,Other
44,booknlp,COREF,86,your,2451,2455,16,25,1,M_44,Other
45,pdnc,qID,Q18-0,Sir William,2529,2540,35,25,1,M_45,PROPN
46,pdnc,qID,Q18-0,Lady Lucas,2545,2555,1,25,1,M_46,PROPN
47,pdnc,qID,Q18-0,you,2617,2620,16,25,1,M_47,Other
48,pdnc,qID,Q18-0,you,2659,2662,16,25,1,M_48,Other
49,booknlp,COREF,90,him,2716,2719,17,25,1,M_49,Other
50,pdnc,qID,Q18-0,you,2724,2727,16,25,1,M_50,Other
51,pdnc,qID,Q19-0,You,2739,2742,25,26,1,M_51,Other
52,pdnc,qID,Q19-0,Mr. Bingley,2782,2793,17,26,1,M_52,PROPN
53,booknlp,COREF,86,you,2819,2822,16,26,1,M_53,Other
54,booknlp,COREF,86,you,2855,2858,16,26,1,M_54,Other
55,pdnc,qID,Q19-0,him,2869,2872,17,26,1,M_55,Other
56,pdnc,qID,Q19-0,his,2897,2900,17,26,1,M_56,Other
57,pdnc,qID,Q19-0,he,2921,2923,17,26,1,M_57,Other
58,pdnc,qID,Q19-0,my little Lizzy,2984,2999,5,26,1,M_58,Other
59,pdnc,qID,Q20-0,you,3013,3016,16,27,1,M_59,Other
60,pdnc,qID,Q20-0,Lizzy,3040,3045,5,27,1,M_60,PROPN
61,pdnc,qID,Q20-0,she,3097,3100,5,27,1,M_61,Other
62,pdnc,qID,Q20-0,Jane,3128,3132,7,27,1,M_62,Other
63,pdnc,qID,Q20-0,Lydia,3163,3168,11,27,1,M_63,PROPN
64,pdnc,qID,Q20-0,you,3174,3177,16,27,1,M_64,Other
65,pdnc,qID,Q20-0,her,3197,3200,5,27,1,M_65,Other
66,pdnc,qID,Q21-1,Lizzy,3336,3341,5,28,1,M_66,PROPN
67,pdnc,qID,Q22-0,Mr. Bennet,3395,3405,16,29,1,M_67,PROPN
68,pdnc,qID,Q22-0,you,3415,3418,16,29,1,M_68,Other
69,booknlp,COREF,86,your,3425,3429,16,29,1,M_69,Other
70,pdnc,qID,Q22-0,You,3458,3461,16,29,1,M_70,Other
71,pdnc,qID,Q22-0,You,3489,3492,16,29,1,M_71,Other
72,pdnc,qID,Q23-0,You,3534,3537,25,30,1,M_72,Other
73,pdnc,qID,Q23-0,my dear,3550,3557,25,30,1,M_73,Other
74,pdnc,qID,Q23-0,your,3585,3589,25,30,1,M_74,Other
75,pdnc,qID,Q23-0,you,3636,3639,25,30,1,M_75,Other
76,pdnc,qID,Q24-0,you,3708,3711,16,31,1,M_76,Other
77,pdnc,qID,Q25-0,you,3753,3756,25,32,1,M_77,Other
78,pdnc,qID,Q26-0,you,3920,3923,16,33,1,M_78,Other
79,pdnc,qID,Q27-0,my dear,3964,3971,25,34,1,M_79,Other
80,exp,exp_name,mr. bennet,Mr. Bennet,4026,4036,16,35,1,M_80,PROPN
81,booknlp,COREF,86,his,4190,4193,16,35,1,M_81,Other
82,booknlp,COREF,86,his,4210,4213,16,35,1,M_82,Other
83,exp,exp_name,mr. bennet,Mr. Bennet,4515,4525,16,37,2,M_83,PROPN
84,exp,exp_name,mr. bingley,Mr. Bingley,4572,4583,17,37,2,M_84,PROPN
85,booknlp,COREF,86,He,4585,4587,16,37,2,M_85,Other
86,booknlp,COREF,90,him,4617,4620,17,37,2,M_86,Other
87,booknlp,COREF,86,his,4657,4660,16,37,2,M_87,Other
88,booknlp,COREF,86,he,4671,4673,16,37,2,M_88,Other
89,booknlp,COREF,86,his,4821,4824,16,37,2,M_89,Other
90,booknlp,COREF,86,he,4869,4871,16,37,2,M_90,Other
91,booknlp,COREF,86,I,4903,4904,16,38,2,M_91,Other
92,pdnc,qID,Q28-0,Mr. Bingley,4910,4921,17,38,2,M_92,PROPN
93,pdnc,qID,Q28-0,Lizzy,4935,4940,5,38,2,M_93,PROPN
94,pdnc,qID,Q29-0,Mr. Bingley,4980,4991,17,39,2,M_94,PROPN
95,pdnc,qID,Q30-0,you,5064,5067,25,40,2,M_95,Other
96,pdnc,qID,Q30-0,mama,5076,5080,25,40,2,M_96,PROPN
97,exp,exp_name,elizabeth,Elizabeth,5088,5097,5,40,2,M_97,PROPN
98,pdnc,qID,Q30-1,him,5119,5122,17,40,2,M_98,Other
99,pdnc,qID,Q30-1,Mrs. Long,5151,5160,31,40,2,M_99,PROPN
100,pdnc,qID,Q30-1,him,5187,5190,17,40,2,M_100,Other
101,pdnc,qID,Q31-0,Mrs. Long,5212,5221,31,41,2,M_101,PROPN
102,pdnc,qID,Q31-0,She,5246,5249,31,41,2,M_102,Other
103,pdnc,qID,Q31-0,her,5268,5271,31,41,2,M_103,Other
104,pdnc,qID,Q31-0,She,5277,5280,31,41,2,M_104,Other
105,pdnc,qID,Q31-0,her,5340,5343,31,41,2,M_105,Other
106,booknlp,COREF,86,I,5361,5362,16,42,2,M_106,Other
107,exp,exp_name,mr. bennet,Mr. Bennet,5370,5380,16,42,2,M_107,PROPN
108,booknlp,COREF,86,I,5387,5388,16,42,2,M_108,Other
109,pdnc,qID,Q32-1,you,5410,5413,25,42,2,M_109,Other
110,pdnc,qID,Q32-1,her,5431,5434,31,42,2,M_110,Other
111,pdnc,qID,Q32-1,you,5443,5446,25,42,2,M_111,Other
112,exp,exp_name,mrs. bennet,Mrs. Bennet,5450,5461,25,43,2,M_112,PROPN
113,booknlp,COREF,96,herself,5515,5522,25,43,2,M_113,Other
114,booknlp,COREF,96,her,5546,5549,25,43,2,M_114,Other
115,pdnc,qID,Q33-0,Kitty,5587,5592,9,44,2,M_115,Other
116,booknlp,COREF,86,my,5641,5643,16,44,2,M_116,Other
117,pdnc,qID,Q33-0,You,5652,5655,9,44,2,M_117,Other
118,pdnc,qID,Q34-0,Kitty,5680,5685,9,45,2,M_118,Other
119,pdnc,qID,Q34-0,her,5707,5710,9,45,2,M_119,Other
120,pdnc,qID,Q34-1,she,5738,5741,9,45,2,M_120,Other
121,exp,exp_name,kitty,Kitty,5807,5812,9,46,2,M_121,PROPN
122,exp,exp_name,lizzy,Lizzy,5856,5861,5,47,2,M_122,PROPN
123,pdnc,qID,Q37-1,Mrs. Long,5929,5938,31,49,2,M_123,PROPN
124,pdnc,qID,Q37-1,her,6009,6012,31,49,2,M_124,Other
125,pdnc,qID,Q37-1,him,6026,6029,17,49,2,M_125,Other
126,pdnc,qID,Q37-1,she,6035,6038,31,49,2,M_126,Other
127,pdnc,qID,Q37-1,him,6053,6056,17,49,2,M_127,Other
128,booknlp,COREF,87,herself,6057,6064,31,49,2,M_128,Other
129,pdnc,qID,Q38-0,my dear,6075,6082,25,50,2,M_129,Other
130,pdnc,qID,Q38-0,you,6084,6087,25,50,2,M_130,Other
131,pdnc,qID,Q38-0,your friend,6114,6125,31,50,2,M_131,Other
132,pdnc,qID,Q38-0,Mr. Bingley,6141,6152,17,50,2,M_132,PROPN
133,pdnc,qID,Q38-0,her,6157,6160,31,50,2,M_133,Other
134,pdnc,qID,Q39-0,Mr. Bennet,6178,6188,16,51,2,M_134,PROPN
135,pdnc,qID,Q39-0,him,6232,6235,17,51,2,M_135,Other
136,pdnc,qID,Q39-0,you,6252,6255,16,51,2,M_136,Other
137,booknlp,COREF,86,your,6283,6287,16,52,2,M_137,Other
138,pdnc,qID,Q40-0,Mrs. Long,6484,6493,31,52,2,M_138,PROPN
139,pdnc,qID,Q40-0,her,6498,6501,31,52,2,M_139,Other
140,pdnc,qID,Q40-0,their,6520,6525,31,52,2,M_140,Other
141,pdnc,qID,Q40-0,she,6552,6555,31,52,2,M_141,Other
142,pdnc,qID,Q40-0,you,6593,6596,25,52,2,M_142,Other
143,exp,exp_name,mrs. bennet,Mrs. Bennet,6679,6690,25,53,2,M_143,PROPN
144,pdnc,qID,Q42-1,you,6911,6914,25,54,2,M_144,Other
145,pdnc,qID,Q42-1,you,6933,6936,13,54,2,M_145,Other
146,pdnc,qID,Q42-1,Mary,6938,6942,13,54,2,M_146,PROPN
147,pdnc,qID,Q42-1,you,6948,6951,13,54,2,M_147,Other
148,exp,exp_name,mary,Mary,7039,7043,13,55,2,M_148,PROPN
149,pdnc,qID,Q43-0,Mary,7109,7113,13,56,2,M_149,PROPN
150,pdnc,qID,Q43-0,her,7127,7130,13,56,2,M_150,Other
151,pdnc,qID,Q43-1,Mr. Bingley,7171,7182,17,56,2,M_151,PROPN
152,pdnc,qID,Q44-0,Mr. Bingley,7200,7211,17,57,2,M_152,PROPN
153,pdnc,qID,Q45-0,you,7275,7278,25,58,2,M_153,Other
154,pdnc,qID,Q45-0,him,7372,7375,17,58,2,M_154,Other
155,exp,exp_name,mrs. bennet,Mrs. Bennet,7541,7552,25,59,2,M_155,PROPN
156,pdnc,qID,Q46-0,you,7719,7722,16,60,2,M_156,Other
157,pdnc,qID,Q46-0,my dear Mr. Bennet,7724,7742,16,60,2,M_157,Other
158,pdnc,qID,Q46-0,you,7773,7776,16,60,2,M_158,Other
159,pdnc,qID,Q46-0,you,7797,7800,16,60,2,M_159,Other
160,pdnc,qID,Q46-0,you,7922,7925,16,60,2,M_160,Other
161,pdnc,qID,Q47-0,Kitty,8006,8011,9,61,2,M_161,Other
162,pdnc,qID,Q47-0,you,8013,8016,9,61,2,M_162,Other
163,pdnc,qID,Q47-0,you,8038,8041,9,61,2,M_163,Other
164,exp,exp_name,mr. bennet,Mr. Bennet,8055,8065,16,61,2,M_164,PROPN
165,booknlp,COREF,86,he,8075,8077,16,61,2,M_165,Other
166,booknlp,COREF,86,he,8085,8087,16,61,2,M_166,Other
167,booknlp,COREF,86,his,8133,8136,16,61,2,M_167,Other
168,pdnc,qID,Q48-1,him,8260,8263,16,62,2,M_168,Other
169,pdnc,qID,Q48-1,his,8275,8278,16,62,2,M_169,Other
170,pdnc,qID,Q48-1,Lydia,8463,8468,11,62,2,M_170,PROPN
171,pdnc,qID,Q48-1,my love,8470,8477,11,62,2,M_171,Other
172,pdnc,qID,Q48-1,you,8486,8489,11,62,2,M_172,Other
173,pdnc,qID,Q48-1,Mr. Bingley,8521,8532,17,62,2,M_173,PROPN
174,pdnc,qID,Q48-1,you,8549,8552,11,62,2,M_174,Other
175,exp,exp_name,lydia,Lydia,8584,8589,11,63,2,M_175,PROPN
176,exp,exp_name,mr. bennet,Mr. Bennet,8743,8753,16,64,2,M_176,PROPN
177,exp,exp_name,mrs. bennet,Mrs. Bennet,8847,8858,25,66,3,M_177,PROPN
178,booknlp,COREF,96,her,8892,8895,25,66,3,M_178,Other
179,booknlp,COREF,96,her,8965,8968,25,66,3,M_179,Other
180,exp,exp_name,mr. bingley,Mr. Bingley,9009,9020,17,66,3,M_180,PROPN
181,booknlp,COREF,90,him,9036,9039,17,66,3,M_181,Other
182,booknlp,COREF,90,he,9133,9135,17,66,3,M_182,Other
183,exp,exp_name,lady lucas,Lady Lucas,9254,9264,1,66,3,M_183,PROPN
184,booknlp,COREF,96,Her,9266,9269,25,66,3,M_184,Other
185,exp,exp_name,sir william,Sir William,9300,9311,35,66,3,M_185,PROPN
186,booknlp,COREF,90,him,9336,9339,17,66,3,M_186,Other
187,booknlp,COREF,90,He,9341,9343,17,66,3,M_187,Other
188,booknlp,COREF,90,he,9428,9430,17,66,3,M_188,Other
189,exp,exp_name,mr. bingley,Mr. Bingley,9609,9620,17,66,3,M_189,PROPN
190,booknlp,COREF,96,I,9652,9653,25,67,3,M_190,Other
191,booknlp,COREF,96,my,9673,9675,25,67,3,M_191,Other
192,exp,exp_name,mrs. bennet,Mrs. Bennet,9724,9735,25,67,3,M_192,PROPN
193,booknlp,COREF,96,her,9739,9742,25,67,3,M_193,Other
194,booknlp,COREF,96,I,9794,9795,25,67,3,M_194,Other
195,exp,exp_name,mr. bingley,Mr. Bingley,9844,9855,17,68,3,M_195,PROPN
196,exp,exp_name,mr. bennet,Mr. Bennet,9865,9875,16,68,3,M_196,PROPN
197,booknlp,COREF,86,him,9916,9919,16,68,3,M_197,Other
198,booknlp,COREF,86,his,9923,9926,16,68,3,M_198,Other
199,booknlp,COREF,90,He,9936,9938,17,68,3,M_199,Other
200,booknlp,COREF,90,he,10027,10029,17,68,3,M_200,Other
201,booknlp,COREF,90,he,10050,10052,17,68,3,M_201,Other
202,booknlp,COREF,90,he,10185,10187,17,68,3,M_202,Other
203,exp,exp_name,mrs. bennet,Mrs. Bennet,10302,10313,25,69,3,M_203,PROPN
204,booknlp,COREF,96,her,10360,10363,25,69,3,M_204,Other
205,exp,exp_name,mr. bingley,Mr. Bingley,10424,10435,17,69,3,M_205,PROPN
206,exp,exp_name,mrs. bennet,Mrs. Bennet,10551,10562,25,69,3,M_206,PROPN
207,booknlp,COREF,96,She,10587,10590,25,69,3,M_207,Other
208,booknlp,COREF,90,he,10623,10625,17,69,3,M_208,Other
209,booknlp,COREF,90,his,10659,10662,17,69,3,M_209,Other
210,booknlp,COREF,96,she,10693,10696,25,69,3,M_210,Other
211,booknlp,COREF,90,he,10716,10718,17,69,3,M_211,Other
212,booknlp,COREF,90,he,10811,10813,17,69,3,M_212,Other
213,exp,exp_name,lady lucas,Lady Lucas,10827,10837,1,69,3,M_213,PROPN
214,booknlp,COREF,92,her,10846,10849,1,69,3,M_214,Other
215,booknlp,COREF,90,his,10889,10892,17,69,3,M_215,Other
216,exp,exp_name,mr. bingley,Mr. Bingley,10986,10997,17,69,3,M_216,PROPN
217,booknlp,COREF,90,him,11050,11053,17,69,3,M_217,Other
218,booknlp,COREF,90,he,11198,11200,17,69,3,M_218,Other
219,booknlp,COREF,90,him,11227,11230,17,69,3,M_219,Other
220,booknlp,COREF,90,his,11244,11247,17,69,3,M_220,Other
221,exp,exp_name,mr. bingley,Mr. Bingley,11359,11370,17,69,3,M_221,PROPN
222,booknlp,COREF,90,his,11372,11375,17,69,3,M_222,Other
223,exp,exp_name,mr. bingley,Mr. Bingley,11440,11451,17,70,3,M_223,PROPN
224,booknlp,COREF,90,he,11489,11491,17,70,3,M_224,Other
225,booknlp,COREF,90,His,11550,11553,17,70,3,M_225,Other
226,booknlp,COREF,90,His,11611,11614,17,70,3,M_226,Other
227,exp,exp_name,mr. hurst,Mr. Hurst,11631,11640,22,70,3,M_227,PROPN
228,booknlp,COREF,90,his,11675,11678,17,70,3,M_228,Other
229,exp,exp_name,mr. darcy,Mr. Darcy,11686,11695,19,70,3,M_229,PROPN
230,exp,exp_name,mr. bingley,Mr. Bingley,12018,12029,17,70,3,M_230,PROPN
231,exp,exp_name,mr. bingley,Mr. Bingley,12432,12443,17,71,3,M_231,PROPN
232,booknlp,COREF,90,himself,12458,12465,17,71,3,M_232,Other
233,booknlp,COREF,90,he,12520,12522,17,71,3,M_233,Other
234,booknlp,COREF,90,himself,12636,12643,17,71,3,M_234,Other
235,booknlp,COREF,90,him,12734,12737,17,71,3,M_235,Other
236,booknlp,COREF,90,his,12742,12745,17,71,3,M_236,Other
237,exp,exp_name,mr. darcy,Mr. Darcy,12754,12763,19,71,3,M_237,PROPN
238,exp,exp_name,mrs. hurst,Mrs. Hurst,12786,12796,30,71,3,M_238,PROPN
239,exp,exp_name,miss bingley,Miss Bingley,12811,12823,14,71,3,M_239,PROPN
240,booknlp,COREF,90,His,12978,12981,17,71,3,M_240,Other
241,booknlp,COREF,90,He,13005,13007,17,71,3,M_241,Other
242,booknlp,COREF,90,he,13088,13090,17,71,3,M_242,Other
243,booknlp,COREF,90,him,13154,13157,17,71,3,M_243,Other
244,exp,exp_name,mrs. bennet,Mrs. Bennet,13162,13173,25,71,3,M_244,PROPN
245,booknlp,COREF,90,his,13192,13195,17,71,3,M_245,Other
246,booknlp,COREF,90,his,13260,13263,17,71,3,M_246,Other
247,booknlp,COREF,96,her,13287,13290,25,71,3,M_247,Other
248,exp,exp_name,elizabeth,Elizabeth,13303,13312,5,72,3,M_248,PROPN
249,exp,exp_name,bennet,Bennet,13313,13319,25,72,3,M_249,PROPN
250,exp,exp_name,mr. darcy,Mr. Darcy,13426,13435,19,72,3,M_250,PROPN
251,exp,exp_name,mr. bingley,Mr. Bingley,13517,13528,17,72,3,M_251,PROPN
252,pdnc,qID,Q51-0,Darcy,13613,13618,19,73,3,M_252,PROPN
253,pdnc,qID,Q51-1,you,13643,13646,19,73,3,M_253,Other
254,pdnc,qID,Q51-1,you,13668,13671,19,73,3,M_254,Other
255,pdnc,qID,Q51-1,You,13722,13725,19,73,3,M_255,Other
256,pdnc,qID,Q52-0,You,13775,13778,17,74,3,M_256,Other
257,booknlp,COREF,90,I,14041,14042,17,75,3,M_257,Other
258,pdnc,qID,Q53-0,you,14073,14076,19,75,3,M_258,Other
259,exp,exp_name,bingley,Bingley,14089,14096,17,75,3,M_259,PROPN
260,booknlp,COREF,90,my,14119,14121,17,75,3,M_260,Other
261,booknlp,COREF,90,I,14130,14131,17,75,3,M_261,Other
262,booknlp,COREF,90,my,14173,14175,17,75,3,M_262,Other
263,booknlp,COREF,90,I,14185,14186,17,75,3,M_263,Other
264,pdnc,qID,Q53-1,you,14236,14239,19,75,3,M_264,Other
265,pdnc,qID,Q54-0,You,14267,14270,17,76,3,M_265,Other
266,exp,exp_name,mr. darcy,Mr. Darcy,14331,14340,19,76,3,M_266,PROPN
267,exp,exp_name,miss bennet,Miss Bennet,14364,14375,7,76,3,M_267,PROPN
268,pdnc,qID,Q55-0,she,14383,14386,7,77,3,M_268,Other
269,booknlp,COREF,90,I,14418,14419,17,77,3,M_269,Other
270,pdnc,qID,Q55-0,one of her sisters,14446,14464,5,77,3,M_270,Other
271,booknlp,COREF,90,I,14519,14520,17,77,3,M_271,Other
272,booknlp,COREF,90,me,14554,14556,17,77,3,M_272,Other
273,pdnc,qID,Q55-0,my partner,14561,14571,7,77,3,M_273,Other
274,pdnc,qID,Q56-0,you,14602,14605,17,78,3,M_274,Other
275,exp,exp_name,elizabeth,Elizabeth,14658,14667,5,78,3,M_275,PROPN
276,pdnc,qID,Q56-1,She,14730,14733,5,78,3,M_276,Other
277,pdnc,qID,Q56-1,You,14887,14890,17,78,3,M_277,Other
278,pdnc,qID,Q56-1,your partner,14912,14924,7,78,3,M_278,Other
279,pdnc,qID,Q56-1,her,14935,14938,7,78,3,M_279,Other
280,pdnc,qID,Q56-1,you,14951,14954,17,78,3,M_280,Other
281,pdnc,qID,Q56-1,your,14967,14971,17,78,3,M_281,Other
282,exp,exp_name,mr. bingley,Mr. Bingley,14988,14999,17,79,3,M_282,PROPN
283,exp,exp_name,mr. darcy,Mr. Darcy,15021,15030,19,79,3,M_283,PROPN
284,exp,exp_name,elizabeth,Elizabeth,15047,15056,5,79,3,M_284,PROPN
285,exp,exp_name,mrs. bennet,Mrs. Bennet,15324,15335,25,80,3,M_285,PROPN
286,booknlp,COREF,96,her,15345,15348,25,80,3,M_286,Other
287,exp,exp_name,mr. bingley,Mr. Bingley,15404,15415,17,80,3,M_287,PROPN
288,booknlp,COREF,90,his,15477,15480,17,80,3,M_288,Other
289,exp,exp_name,jane,Jane,15490,15494,7,80,3,M_289,PROPN
290,booknlp,COREF,94,her,15529,15532,7,80,3,M_290,Other
291,exp,exp_name,elizabeth,Elizabeth,15575,15584,5,80,3,M_291,PROPN
292,exp,exp_name,jane,Jane,15590,15594,7,80,3,M_292,PROPN
293,exp,exp_name,mary,Mary,15607,15611,13,80,3,M_293,PROPN
294,exp,exp_name,miss bingley,Miss Bingley,15643,15655,14,80,3,M_294,PROPN
295,exp,exp_name,catherine,Catherine,15712,15721,10,80,3,M_295,PROPN
296,exp,exp_name,lydia,Lydia,15726,15731,11,80,3,M_296,PROPN
297,exp,exp_name,mr. bennet,Mr. Bennet,15995,16005,16,80,3,M_297,PROPN
298,booknlp,COREF,86,he,16028,16030,16,80,3,M_298,Other
299,booknlp,COREF,86,he,16083,16085,16,80,3,M_299,Other
300,booknlp,COREF,86,He,16190,16192,16,80,3,M_300,Other
301,booknlp,COREF,86,his,16219,16222,16,80,3,M_301,Other
302,booknlp,COREF,86,he,16279,16281,16,80,3,M_302,Other
303,booknlp,COREF,86,he,16298,16300,16,80,3,M_303,Other
304,pdnc,qID,Q57-0,my dear Mr. Bennet,16343,16361,16,81,3,M_304,Other
305,pdnc,qID,Q58-0,you,16459,16462,16,81,3,M_305,Other
306,pdnc,qID,Q58-0,Jane,16479,16483,7,81,3,M_306,Other
307,pdnc,qID,Q58-0,she,16551,16554,7,81,3,M_307,Other
308,pdnc,qID,Q58-0,Mr. Bingley,16567,16578,17,81,3,M_308,PROPN
309,pdnc,qID,Q58-0,her,16587,16590,7,81,3,M_309,Other
310,pdnc,qID,Q58-0,her,16624,16627,7,81,3,M_310,Other
311,pdnc,qID,Q58-0,my dear,16656,16663,16,81,3,M_311,Other
312,pdnc,qID,Q58-0,he,16665,16667,17,81,3,M_312,Other
313,pdnc,qID,Q58-0,her,16689,16692,7,81,3,M_313,Other
314,pdnc,qID,Q58-0,she,16704,16707,7,81,3,M_314,Other
315,pdnc,qID,Q58-0,he,16747,16749,17,81,3,M_315,Other
316,pdnc,qID,Q58-0,he,16785,16787,17,81,3,M_316,Other
317,pdnc,qID,Q58-0,Miss Lucas,16794,16804,1,81,3,M_317,PROPN
318,pdnc,qID,Q58-0,him,16828,16831,17,81,3,M_318,Other
319,pdnc,qID,Q58-0,her,16846,16849,1,81,3,M_319,Other
320,pdnc,qID,Q58-0,he,16865,16867,17,81,3,M_320,Other
321,pdnc,qID,Q58-0,her,16883,16886,1,81,3,M_321,Other
322,pdnc,qID,Q58-0,you,16915,16918,16,81,3,M_322,Other
323,pdnc,qID,Q58-0,he,16929,16931,17,81,3,M_323,Other
324,pdnc,qID,Q58-0,Jane,16957,16961,7,81,3,M_324,Other
325,pdnc,qID,Q58-0,she,16965,16968,7,81,3,M_325,Other
326,pdnc,qID,Q58-0,he,16999,17001,17,81,3,M_326,Other
327,pdnc,qID,Q58-0,she,17015,17018,7,81,3,M_327,Other
328,pdnc,qID,Q58-0,her,17054,17057,7,81,3,M_328,Other
329,pdnc,qID,Q58-0,he,17096,17098,17,81,3,M_329,Other
330,exp,exp_name,miss king,Miss King,17111,17120,58,81,3,M_330,PROPN
331,pdnc,qID,Q58-0,Maria Lucas,17146,17157,12,81,3,M_331,PROPN
332,pdnc,qID,Q58-0,Jane,17182,17186,7,81,3,M_332,Other
333,pdnc,qID,Q58-0,Lizzy,17217,17222,5,81,3,M_333,PROPN
334,pdnc,qID,Q59-0,he,17252,17254,17,82,3,M_334,Other
335,pdnc,qID,Q59-1,he,17321,17323,17,82,3,M_335,Other
336,pdnc,qID,Q59-1,his,17391,17394,17,82,3,M_336,Other
337,pdnc,qID,Q59-1,he,17414,17416,17,82,3,M_337,Other
338,pdnc,qID,Q59-1,his,17430,17433,17,82,3,M_338,Other
339,pdnc,qID,Q60-0,my dear,17467,17474,16,83,3,M_339,Other
340,exp,exp_name,mrs. bennet,Mrs. Bennet,17487,17498,25,83,3,M_340,PROPN
341,booknlp,COREF,96,I,17501,17502,25,83,3,M_341,Other
342,pdnc,qID,Q60-1,him,17527,17530,17,83,3,M_342,Other
343,pdnc,qID,Q60-1,He,17532,17534,17,83,3,M_343,Other
344,booknlp,COREF,90,his,17567,17570,17,83,3,M_344,Other
345,booknlp,COREF,96,I,17599,17600,25,83,3,M_345,Other
346,booknlp,COREF,96,my,17610,17612,25,83,3,M_346,Other
347,booknlp,COREF,96,I,17665,17666,25,83,3,M_347,Other
348,pdnc,qID,Q60-1,Mrs. Hurst,17690,17700,30,83,3,M_348,PROPN
349,booknlp,COREF,96,she,17719,17722,25,84,3,M_349,Other
350,exp,exp_name,mr. bennet,Mr. Bennet,17746,17756,16,84,3,M_350,PROPN
351,booknlp,COREF,96,She,17802,17805,25,84,3,M_351,Other
352,exp,exp_name,mr. darcy,Mr. Darcy,17959,17968,19,84,3,M_352,PROPN
353,booknlp,COREF,96,I,17976,17977,25,85,3,M_353,Other
354,pdnc,qID,Q61-0,you,17989,17992,16,85,3,M_354,Other
355,booknlp,COREF,96,she,17995,17998,25,85,3,M_355,Other
356,pdnc,qID,Q61-1,Lizzy,18012,18017,5,85,3,M_356,PROPN
357,pdnc,qID,Q61-1,his,18053,18056,19,85,3,M_357,Other
358,pdnc,qID,Q61-1,he,18069,18071,19,85,3,M_358,Other
359,pdnc,qID,Q61-1,him,18187,18190,19,85,3,M_359,Other
