,source,idColName,iden,text,startByte,endByte,pdncID,paraID,chapID,mID,mention_type
91,booknlp,COREF,152,his,6607,6610,24,21,1,M_91,Other
92,booknlp,COREF,152,He,6617,6619,24,21,1,M_92,Other
93,booknlp,COREF,152,his,6735,6738,24,21,1,M_93,Other
94,booknlp,COREF,152,he,6901,6903,24,21,1,M_94,Other
95,booknlp,COREF,152,his,6949,6952,24,21,1,M_95,Other
96,pdnc,qID,Q14-0,The poor soul,6961,6974,24,22,1,M_96,Other
97,exp,exp_name,mrs. hall,Mrs. Hall,7029,7038,15,22,1,M_97,PROPN
98,pdnc,qID,Q15-0,he,7218,7220,24,23,1,M_98,Other
99,booknlp,COREF,152,his,7282,7285,24,23,1,M_99,Other
100,pdnc,qID,Q16-0,his,7356,7359,24,23,1,M_100,Other
101,pdnc,qID,Q16-0,his,7412,7415,24,23,1,M_101,Other
102,booknlp,COREF,152,you,7557,7560,24,24,1,M_102,Other
103,exp,exp_name,mrs. hall,Mrs. Hall,7600,7609,15,25,1,M_103,PROPN
104,exp,exp_name,the stranger,the stranger,7629,7641,24,25,1,M_104,PROPN
105,booknlp,COREF,152,his,7665,7668,24,25,1,M_105,Other
106,booknlp,COREF,152,him,7742,7745,24,25,1,M_106,Other
107,booknlp,COREF,152,he,7783,7785,24,25,1,M_107,Other
108,booknlp,COREF,152,he,7848,7850,24,25,1,M_108,Other
109,booknlp,COREF,152,he,7883,7885,24,25,1,M_109,Other
110,booknlp,COREF,152,his,7922,7925,24,25,1,M_110,Other
111,booknlp,COREF,152,his,7956,7959,24,25,1,M_111,Other
112,booknlp,COREF,152,he,8008,8010,24,25,1,M_112,Other
113,booknlp,COREF,152,He,8047,8049,24,25,1,M_113,Other
114,booknlp,COREF,152,his,8073,8076,24,25,1,M_114,Other
115,booknlp,COREF,152,his,8279,8282,24,25,1,M_115,Other
116,booknlp,COREF,152,I,8326,8327,24,26,1,M_116,Other
117,booknlp,COREF,152,he,8348,8350,24,26,1,M_117,Other
118,booknlp,COREF,152,he,8388,8390,24,26,1,M_118,Other
119,booknlp,COREF,152,he,8405,8407,24,26,1,M_119,Other
120,booknlp,COREF,152,He,8428,8430,24,26,1,M_120,Other
121,booknlp,COREF,152,his,8437,8440,24,26,1,M_121,Other
122,booknlp,COREF,152,he,8521,8523,24,26,1,M_122,Other
123,exp,exp_name,mrs. hall,Mrs. Hall,8677,8686,15,27,1,M_123,PROPN
124,booknlp,COREF,152,his,8712,8715,24,27,1,M_124,Other
125,pdnc,qID,Q20-0,sir,8788,8791,24,27,1,M_125,PROPN
126,pdnc,qID,Q21-0,sir,8998,9001,24,27,1,M_126,PROPN
127,exp,exp_name,the visitor,the visitor,9041,9052,24,28,1,M_127,PROPN
128,booknlp,COREF,152,he,9095,9097,24,28,1,M_128,Other
129,booknlp,COREF,152,his,9111,9114,24,28,1,M_129,Other
130,booknlp,COREF,152,his,9151,9154,24,28,1,M_130,Other
131,booknlp,COREF,152,my,9244,9246,24,29,1,M_131,Other
132,booknlp,COREF,73,Tom,9261,9264,12,29,1,M_132,PROPN
133,booknlp,COREF,152,me,9340,9342,24,29,1,M_133,Other
134,pdnc,qID,Q23-0,sir,9372,9375,24,29,1,M_134,PROPN
135,pdnc,qID,Q23-0,You,9377,9380,24,29,1,M_135,Other
136,booknlp,COREF,152,me,9421,9423,24,29,1,M_136,Other
137,pdnc,qID,Q23-0,sir,9445,9448,24,29,1,M_137,PROPN
138,booknlp,COREF,174,I,9453,9454,24,30,1,M_138,Other
139,exp,exp_name,the visitor,the visitor,9488,9499,24,30,1,M_139,PROPN
140,pdnc,qID,Q25-0,sir,9581,9584,24,31,1,M_140,PROPN
141,exp,exp_name,the visitor,The visitor,9588,9599,24,32,1,M_141,PROPN
142,booknlp,COREF,174,he,9641,9643,24,32,1,M_142,Other
143,booknlp,COREF,174,his,9671,9674,24,32,1,M_143,Other
144,booknlp,COREF,174,he,9694,9696,24,32,1,M_144,Other
145,pdnc,qID,Q27-0,sir,9713,9716,24,33,1,M_145,PROPN
146,booknlp,COREF,174,I,9778,9779,24,33,1,M_146,Other
147,booknlp,COREF,174,my,9784,9786,24,33,1,M_147,Other
148,pdnc,qID,Q27-0,sir,9864,9867,24,33,1,M_148,PROPN
149,booknlp,COREF,174,I,9902,9903,24,33,1,M_149,Other
150,pdnc,qID,Q27-0,sir,9935,9938,24,33,1,M_150,PROPN
151,pdnc,qID,Q28-0,you,9948,9951,15,34,1,M_151,Other
152,booknlp,COREF,174,me,9956,9958,24,34,1,M_152,Other
153,exp,exp_name,the visitor,the visitor,9979,9990,24,34,1,M_153,PROPN
154,booknlp,COREF,174,My,10009,10011,24,34,1,M_154,Other
155,exp,exp_name,mrs. hall,Mrs. Hall,10027,10036,15,35,1,M_155,PROPN
156,booknlp,COREF,174,him,10086,10089,24,35,1,M_156,Other
157,booknlp,COREF,174,him,10105,10108,24,35,1,M_157,Other
158,booknlp,COREF,174,him,10141,10144,24,35,1,M_158,Other
159,booknlp,COREF,174,he,10231,10233,24,36,1,M_159,Other
160,booknlp,COREF,174,his,10283,10286,24,36,1,M_160,Other
161,booknlp,COREF,174,he,10387,10389,24,36,1,M_161,Other
162,booknlp,COREF,174,his,10507,10510,24,36,1,M_162,Other
163,exp,exp_name,the visitor,The visitor,10592,10603,24,37,1,M_163,PROPN
164,booknlp,COREF,174,he,10722,10724,24,37,1,M_164,Other
165,booknlp,COREF,174,he,10773,10775,24,37,1,M_165,Other
166,booknlp,COREF,174,him,10896,10899,24,38,1,M_166,Other
167,booknlp,COREF,174,he,10948,10950,24,38,1,M_167,Other
168,booknlp,COREF,174,He,10980,10982,24,38,1,M_168,Other
169,booknlp,COREF,174,himself,11007,11014,24,38,1,M_169,Other
170,booknlp,COREF,174,he,11045,11047,24,38,1,M_170,Other
171,exp,exp_name,mr. teddy henfrey,MR. TEDDY HENFREY,11080,11097,17,39,2,M_171,PROPN
172,exp,exp_name,mrs. hall,Mrs. Hall,11165,11174,15,40,2,M_172,PROPN
173,booknlp,COREF,174,he,11235,11237,24,40,2,M_173,Other
174,exp,exp_name,teddy henfrey,Teddy Henfrey,11259,11272,17,40,2,M_174,PROPN
175,booknlp,COREF,174,My,11312,11314,24,40,2,M_175,Other
176,pdnc,qID,Q30-0,Mrs. Hall,11322,11331,15,40,2,M_176,PROPN
177,booknlp,COREF,174,he,11339,11341,24,40,2,M_177,Other
178,exp,exp_name,mrs. hall,Mrs. Hall,11428,11437,15,41,2,M_178,PROPN
179,booknlp,COREF,174,he,11463,11465,24,41,2,M_179,Other
180,booknlp,COREF,174,his,11470,11473,24,41,2,M_180,Other
181,booknlp,COREF,174,him,11483,11486,24,41,2,M_181,Other
182,pdnc,qID,Q31-0,you,11493,11496,17,41,2,M_182,Other
183,pdnc,qID,Q31-0,Mr. Teddy,11506,11515,17,41,2,M_183,PROPN
184,pdnc,qID,Q31-1,you,11544,11547,17,41,2,M_184,Other
185,pdnc,qID,Q32-0,you,12872,12875,24,44,2,M_185,Other
186,pdnc,qID,Q32-0,sir,12882,12885,24,44,2,M_186,PROPN
187,pdnc,qID,Q32-0,this man,12887,12895,17,44,2,M_187,Other
188,pdnc,qID,Q32-0,sir,12927,12930,24,44,2,M_188,PROPN
189,exp,exp_name,mrs. hall,Mrs. Hall,13123,13132,15,46,2,M_189,PROPN
190,exp,exp_name,mr. teddy henfrey,Mr. Teddy Henfrey,13218,13235,17,46,2,M_190,PROPN
191,booknlp,COREF,74,He,13287,13289,17,46,2,M_191,Other
192,booknlp,COREF,74,he,13295,13297,17,46,2,M_192,Other
193,exp,exp_name,the stranger,the stranger,13343,13355,24,47,2,M_193,PROPN
194,exp,exp_name,mr. henfrey,Mr. Henfrey,13374,13385,17,47,2,M_194,PROPN
195,booknlp,COREF,74,I,13454,13455,17,48,2,M_195,Other
196,exp,exp_name,mr. henfrey,Mr. Henfrey,13468,13479,17,48,2,M_196,PROPN
197,exp,exp_name,the stranger,the stranger,13530,13542,24,49,2,M_197,PROPN
198,exp,exp_name,mrs. hall,Mrs. Hall,13587,13596,15,49,2,M_198,PROPN
199,pdnc,qID,Q40-0,sir,13673,13676,24,50,2,M_199,PROPN
200,exp,exp_name,mrs. hall,Mrs. Hall,13684,13693,15,50,2,M_200,PROPN
201,pdnc,qID,Q40-1,you,13696,13699,24,50,2,M_201,Other
202,exp,exp_name,the stranger,the stranger,13740,13752,24,51,2,M_202,PROPN
203,booknlp,COREF,152,I,13781,13782,24,51,2,M_203,Other
204,exp,exp_name,mr. henfrey,Mr. Henfrey,13908,13919,17,52,2,M_204,PROPN
205,exp,exp_name,mr. henfrey,Mr. Henfrey,13943,13954,17,52,2,M_205,PROPN
206,booknlp,COREF,74,him,14027,14030,17,52,2,M_206,Other
207,exp,exp_name,the stranger,The stranger,14032,14044,24,52,2,M_207,PROPN
208,booknlp,COREF,152,his,14063,14066,24,52,2,M_208,Other
209,booknlp,COREF,152,his,14097,14100,24,52,2,M_209,Other
210,booknlp,COREF,152,his,14114,14117,24,52,2,M_210,Other
211,booknlp,COREF,152,he,14141,14143,24,52,2,M_211,Other
212,booknlp,COREF,152,I,14183,14184,24,52,2,M_212,Other
213,booknlp,COREF,152,I,14191,14192,24,52,2,M_213,Other
214,exp,exp_name,mrs. hall,Mrs. Hall,14265,14274,15,53,2,M_214,PROPN
215,exp,exp_name,mr. henfrey,Mr. Henfrey,14401,14412,17,53,2,M_215,PROPN
216,booknlp,COREF,74,his,14479,14482,17,53,2,M_216,Other
217,booknlp,COREF,74,him,14515,14518,17,53,2,M_217,Other
218,pdnc,qID,Q42-4,You,14623,14626,15,53,2,M_218,Other
219,booknlp,COREF,74,he,14662,14664,17,53,2,M_219,Other
220,booknlp,COREF,74,I,14715,14716,17,55,2,M_220,Other
221,booknlp,COREF,74,he,14734,14736,17,55,2,M_221,Other
222,booknlp,COREF,74,I,14750,14751,17,55,2,M_222,Other
223,booknlp,COREF,74,I,14804,14805,17,55,2,M_223,Other
224,exp,exp_name,mrs. hall,Mrs. Hall,14861,14870,15,56,2,M_224,PROPN
225,booknlp,COREF,74,my,14894,14896,17,57,2,M_225,Other
226,exp,exp_name,mrs. hall,Mrs. Hall,14990,14999,15,58,2,M_226,PROPN
227,booknlp,COREF,74,I,15007,15008,17,59,2,M_227,Other
228,booknlp,COREF,74,my,15049,15051,17,59,2,M_228,Other
229,booknlp,COREF,74,My,15085,15087,17,61,2,M_229,Other
230,booknlp,COREF,74,he,15117,15119,17,61,2,M_230,Other
231,booknlp,COREF,74,I,15202,15203,17,61,2,M_231,Other
232,booknlp,COREF,74,my,15235,15237,17,61,2,M_232,Other
233,booknlp,COREF,74,my,15259,15261,17,61,2,M_233,Other
234,exp,exp_name,mrs. hall,Mrs. Hall,15309,15318,15,62,2,M_234,PROPN
235,booknlp,COREF,74,My,15369,15371,17,63,2,M_235,Other
236,booknlp,COREF,74,I,15416,15417,17,63,2,M_236,Other
237,booknlp,COREF,74,myself,15431,15437,17,63,2,M_237,Other
238,booknlp,COREF,74,myself,15478,15484,17,63,2,M_238,Other
239,exp,exp_name,stranger,stranger,15596,15604,24,63,2,M_239,PROPN
240,booknlp,COREF,74,me,15661,15663,17,63,2,M_240,Other
241,pdnc,qID,Q52-0,sir,15724,15727,24,64,2,M_241,PROPN
242,exp,exp_name,mrs. hall,Mrs. Hall,15735,15744,15,64,2,M_242,PROPN
243,booknlp,COREF,152,I,15794,15795,24,65,2,M_243,Other
244,exp,exp_name,the stranger,the stranger,15817,15829,24,65,2,M_244,PROPN
245,booknlp,COREF,152,he,15878,15880,24,65,2,M_245,Other
246,exp,exp_name,mrs. hall,Mrs. Hall,15903,15912,15,65,2,M_246,PROPN
247,exp,exp_name,mrs. hall,Mrs. Hall,15978,15987,15,66,2,M_247,PROPN
248,booknlp,COREF,152,he,16007,16009,24,66,2,M_248,Other
249,exp,exp_name,mr. henfrey,Mr. Henfrey,16062,16073,17,66,2,M_249,PROPN
250,exp,exp_name,mr. henfrey,Mr. Henfrey,16105,16116,17,66,2,M_250,PROPN
251,booknlp,COREF,74,he,16202,16204,17,66,2,M_251,Other
252,booknlp,COREF,74,He,16277,16279,17,66,2,M_252,Other
253,booknlp,COREF,74,him,16310,16313,17,66,2,M_253,Other
254,booknlp,COREF,74,his,16364,16367,17,66,2,M_254,Other
255,booknlp,COREF,74,he,16450,16452,17,66,2,M_255,Other
256,booknlp,COREF,74,his,16489,16492,17,66,2,M_256,Other
257,booknlp,COREF,74,he,16543,16545,17,66,2,M_257,Other
258,booknlp,COREF,74,his,16625,16628,17,66,2,M_258,Other
259,exp,exp_name,the stranger,the stranger,16682,16694,24,66,2,M_259,PROPN
260,exp,exp_name,the stranger,the stranger,16700,16712,24,66,2,M_260,PROPN
261,exp,exp_name,henfrey,Henfrey,16774,16781,17,66,2,M_261,PROPN
262,booknlp,COREF,74,He,16792,16794,17,66,2,M_262,Other
263,exp,exp_name,henfrey,Henfrey,16993,17000,17,66,2,M_263,PROPN
264,exp,exp_name,henfrey,Henfrey,17070,17077,17,66,2,M_264,PROPN
265,booknlp,COREF,74,he,17166,17168,17,66,2,M_265,Other
266,booknlp,COREF,74,He,17230,17232,17,67,2,M_266,Other
267,booknlp,COREF,74,he,17305,17307,17,67,2,M_267,Other
268,booknlp,COREF,74,you,17327,17330,17,68,2,M_268,Other
269,booknlp,COREF,74,you,17426,17429,17,68,2,M_269,Other
270,booknlp,COREF,74,You,17480,17483,17,68,2,M_270,Other
271,pdnc,qID,Q56-0,sir,17520,17523,7,69,2,M_271,PROPN
272,booknlp,COREF,74,I,17541,17542,17,69,2,M_272,Other
273,exp,exp_name,mr. henfrey,Mr. Henfrey,17560,17571,17,69,2,M_273,PROPN
274,booknlp,COREF,74,he,17596,17598,17,70,2,M_274,Other
275,exp,exp_name,mr. henfrey,Mr. Henfrey,17649,17660,17,70,2,M_275,PROPN
276,booknlp,COREF,74,himself,17664,17671,17,70,2,M_276,Other
277,exp,exp_name,a man,a man,17726,17731,1,70,2,M_277,PROPN
278,exp,exp_name,a man,a man,17786,17791,1,71,2,M_278,PROPN
279,pdnc,qID,Q58-0,you,17800,17803,24,71,2,M_279,Other
280,pdnc,qID,Q59-0,you,17870,17873,24,72,2,M_280,Other
281,pdnc,qID,Q59-0,you,17874,17877,24,72,2,M_281,Other
282,booknlp,COREF,74,he,17939,17941,17,73,2,M_282,Other
283,exp,exp_name,hall,Hall,17946,17950,7,73,2,M_283,PROPN
284,exp,exp_name,the stranger,the stranger,17977,17989,24,73,2,M_284,PROPN
285,booknlp,COREF,74,him,18144,18147,17,73,2,M_285,Other
286,booknlp,COREF,74,his,18151,18154,17,73,2,M_286,Other
287,exp,exp_name,hall,Hall,18179,18183,7,73,2,M_287,PROPN
288,booknlp,COREF,74,his,18249,18252,17,73,2,M_288,Other
289,pdnc,qID,Q60-0,Teddy,18271,18276,17,73,2,M_289,PROPN
290,booknlp,COREF,74,he,18279,18281,17,73,2,M_290,Other
291,pdnc,qID,Q61-0,You,18299,18302,7,74,2,M_291,Other
292,exp,exp_name,teddy,Teddy,18331,18336,17,74,2,M_292,PROPN
293,exp,exp_name,hall,Hall,18339,18343,7,75,2,M_293,PROPN
294,booknlp,COREF,74,he,18384,18386,17,75,2,M_294,Other
295,pdnc,qID,Q63-0,Rum-looking customer,18396,18416,24,76,2,M_295,Other
296,exp,exp_name,teddy,Teddy,18459,18464,17,76,2,M_296,PROPN
297,booknlp,COREF,74,My,18467,18469,17,76,2,M_297,Other
298,booknlp,COREF,74,he,18483,18485,17,77,2,M_298,Other
299,exp,exp_name,hall,Hall,18504,18508,7,77,2,M_299,PROPN
300,booknlp,COREF,74,his,18532,18535,17,77,2,M_300,Other
301,booknlp,COREF,74,I,18593,18594,17,77,2,M_301,Other
302,exp,exp_name,a man,a man,18609,18614,1,77,2,M_302,PROPN
303,booknlp,COREF,74,I,18625,18626,17,77,2,M_303,Other
304,booknlp,COREF,1463,him,18631,18634,1,77,2,M_304,Other
305,booknlp,COREF,74,my,18648,18650,17,77,2,M_305,Other
306,exp,exp_name,henfrey,Henfrey,18665,18672,17,77,2,M_306,PROPN
307,pdnc,qID,Q64-1,He,18734,18736,24,77,2,M_307,Other
308,pdnc,qID,Q64-1,your,18744,18748,7,77,2,M_308,Other
309,pdnc,qID,Q64-1,he,18759,18761,24,77,2,M_309,Other
310,pdnc,qID,Q64-1,Hall,18787,18791,7,77,2,M_310,Other
311,pdnc,qID,Q65-0,You,18796,18799,17,78,2,M_311,Other
312,exp,exp_name,hall,Hall,18820,18824,7,78,2,M_312,PROPN
313,exp,exp_name,a man,a man,18834,18839,1,78,2,M_313,PROPN
314,exp,exp_name,teddy,Teddy,18879,18884,17,79,2,M_314,PROPN
315,pdnc,qID,Q66-1,he,18909,18911,24,79,2,M_315,Other
316,pdnc,qID,Q66-1,you,18916,18919,7,79,2,M_316,Other
317,pdnc,qID,Q66-1,him,18937,18940,24,79,2,M_317,Other
318,pdnc,qID,Q66-1,he,18961,18963,24,79,2,M_318,Other
319,pdnc,qID,Q66-1,he,19008,19010,24,79,2,M_319,Other
320,pdnc,qID,Q66-1,Hall,19057,19061,7,79,2,M_320,Other
321,booknlp,COREF,74,He,19065,19067,17,80,2,M_321,Other
322,exp,exp_name,hall,Hall,19073,19077,7,80,2,M_322,PROPN
323,booknlp,COREF,74,his,19082,19085,17,80,2,M_323,Other
324,exp,exp_name,stranger,stranger,19126,19134,24,80,2,M_324,PROPN
325,booknlp,COREF,74,he,19171,19173,17,80,2,M_325,Other
326,exp,exp_name,hall,Hall,19179,19183,7,80,2,M_326,PROPN
327,exp,exp_name,hall,Hall,19229,19233,7,80,2,M_327,PROPN
328,exp,exp_name,teddy,Teddy,19270,19275,17,81,2,M_328,PROPN
329,booknlp,COREF,74,his,19287,19290,17,81,2,M_329,Other
330,booknlp,COREF,74,his,19300,19303,17,81,2,M_330,Other
331,exp,exp_name,hall,Hall,19372,19376,7,82,2,M_331,PROPN
332,booknlp,COREF,74,his,19380,19383,17,82,2,M_332,Other
333,booknlp,COREF,74,his,19413,19416,17,82,2,M_333,Other
334,booknlp,COREF,74,he,19444,19446,17,82,2,M_334,Other
335,booknlp,COREF,74,his,19478,19481,17,82,2,M_335,Other
336,exp,exp_name,teddy,Teddy,19582,19587,17,82,2,M_336,PROPN
337,exp,exp_name,mr. hall,Mr. Hall,19623,19631,7,82,2,M_337,PROPN
338,booknlp,COREF,77,You,19668,19671,7,82,2,M_338,Other
339,exp,exp_name,mr. hall,Mr. Hall,19706,19714,7,82,2,M_339,PROPN
340,booknlp,COREF,77,his,19768,19771,7,82,2,M_340,Other
341,exp,exp_name,the stranger,the stranger,19826,19838,24,82,2,M_341,PROPN
342,booknlp,COREF,152,he,19862,19864,24,82,2,M_342,Other
343,exp,exp_name,mr. hall,Mr. Hall,19891,19899,7,82,2,M_343,PROPN
344,booknlp,COREF,74,his,19964,19967,17,82,2,M_344,Other
345,exp,exp_name,the stranger,the stranger,20004,20016,24,82,2,M_345,PROPN
346,exp,exp_name,the stranger,the stranger,20127,20139,24,82,2,M_346,PROPN
347,booknlp,COREF,77,he,20178,20180,7,82,2,M_347,Other
348,exp,exp_name,mrs. hall,Mrs. Hall,20192,20201,15,82,2,M_348,PROPN
349,exp,exp_name,the stranger,the stranger,20226,20238,24,82,2,M_349,PROPN
350,pdnc,qID,Q69-0,You,20274,20277,7,83,2,M_350,Other
351,pdnc,qID,Q69-0,your,20283,20287,7,83,2,M_351,Other
352,pdnc,qID,Q69-0,Hall,20302,20306,7,83,2,M_352,Other
353,exp,exp_name,mrs. hall,Mrs. Hall,20314,20323,15,83,2,M_353,PROPN
354,exp,exp_name,hall,Hall,20389,20393,7,84,2,M_354,PROPN
355,exp,exp_name,the stranger,the stranger,20402,20414,24,84,2,M_355,PROPN
356,exp,exp_name,stranger,stranger,20460,20468,24,84,2,M_356,PROPN
357,booknlp,COREF,152,him,20508,20511,24,84,2,M_357,Other
358,exp,exp_name,hall,Hall,21357,21361,7,86,3,M_358,PROPN
359,exp,exp_name,the stranger,The stranger,21423,21435,24,86,3,M_359,PROPN
360,exp,exp_name,fearenside,Fearenside,21509,21519,6,86,3,M_360,PROPN
361,exp,exp_name,hall,Hall,21534,21538,7,86,3,M_361,PROPN
362,exp,exp_name,fearenside,Fearenside,21637,21647,6,86,3,M_362,PROPN
363,exp,exp_name,hall,Hall,21700,21704,7,86,3,M_363,PROPN
364,exp,exp_name,fearenside,Fearenside,21899,21909,6,88,3,M_364,PROPN
365,exp,exp_name,hall,Hall,22103,22107,7,88,3,M_365,PROPN
366,exp,exp_name,fearenside,Fearenside,22157,22167,6,88,3,M_366,PROPN
367,booknlp,COREF,79,his,22201,22204,6,88,3,M_367,Other
368,exp,exp_name,the stranger,the stranger,22325,22337,24,89,3,M_368,PROPN
369,exp,exp_name,fearenside,Fearenside,22404,22414,6,89,3,M_369,PROPN
370,exp,exp_name,the stranger,The stranger,22600,22612,24,89,3,M_370,PROPN
371,booknlp,COREF,152,his,22632,22635,24,89,3,M_371,Other
372,booknlp,COREF,152,his,22654,22657,24,89,3,M_372,Other
373,booknlp,COREF,152,he,22674,22676,24,89,3,M_373,Other
374,booknlp,COREF,152,him,22773,22776,24,89,3,M_374,Other
375,booknlp,COREF,152,his,22840,22843,24,89,3,M_375,Other
