,source,idColName,iden,text,startByte,endByte,pdncID,paraID,chapID,mID,mention_type
32,exp,exp_name,robert lebrun,Robert Lebrun,3270,3283,15,11,1,M_32,PROPN
33,exp,exp_name,mr. pontellier,Mr. Pontellier,3531,3545,5,12,1,M_33,PROPN
34,booknlp,COREF,49,He,3547,3549,5,12,1,M_34,Other
35,booknlp,COREF,49,himself,3550,3557,5,12,1,M_35,Other
36,booknlp,COREF,49,him,3630,3633,5,12,1,M_36,Other
37,pdnc,qID,Q1-0,You,3637,3640,3,13,1,M_37,Other
38,booknlp,COREF,49,he,3672,3674,5,13,1,M_38,Other
39,booknlp,COREF,49,his,3693,3696,5,13,1,M_39,Other
40,booknlp,COREF,49,him,4046,4049,5,13,1,M_40,Other
41,booknlp,COREF,49,he,4055,4057,5,13,1,M_41,Other
42,booknlp,COREF,49,his,4094,4097,5,13,1,M_42,Other
43,exp,exp_name,robert,Robert,4228,4234,15,13,1,M_43,PROPN
44,booknlp,COREF,49,He,4292,4294,5,13,1,M_44,Other
45,exp,exp_name,pontellier,Pontellier,4346,4356,5,14,1,M_45,PROPN
46,exp,exp_name,mr. pontellier,Mr. Pontellier,4590,4604,5,14,1,M_46,PROPN
47,booknlp,COREF,49,He,4606,4608,5,14,1,M_47,Other
48,booknlp,COREF,49,himself,4630,4637,5,14,1,M_48,Other
49,booknlp,COREF,49,he,4644,4646,5,14,1,M_49,Other
50,booknlp,COREF,49,he,4662,4664,5,14,1,M_50,Other
51,pdnc,qID,Q3-0,Lebrun,4756,4762,15,15,1,M_51,Other
52,booknlp,COREF,49,he,4765,4767,5,15,1,M_52,Other
53,exp,exp_name,robert,Robert,4780,4786,15,15,1,M_53,PROPN
54,exp,exp_name,robert,Robert,4792,4798,15,15,1,M_54,PROPN
55,booknlp,COREF,53,he,4827,4829,15,15,1,M_55,Other
56,booknlp,COREF,53,he,4854,4856,15,15,1,M_56,Other
57,exp,exp_name,mrs. pontellier,Mrs. Pontellier,4873,4888,3,15,1,M_57,PROPN
58,pdnc,qID,Q4-0,him,4903,4906,15,16,1,M_58,Other
59,pdnc,qID,Q4-0,his,4913,4916,15,16,1,M_59,Other
60,pdnc,qID,Q4-0,he,4931,4933,15,16,1,M_60,Other
61,pdnc,qID,Q4-0,you,4940,4943,3,16,1,M_61,Other
62,pdnc,qID,Q4-0,Edna,4945,4949,3,16,1,M_62,PROPN
63,exp,exp_name,mrs. pontellier,Mrs. Pontellier,5732,5747,3,21,2,M_63,PROPN
64,exp,exp_name,robert,Robert,6278,6284,15,23,2,M_64,PROPN
65,booknlp,COREF,53,He,6305,6307,15,23,2,M_65,Other
66,booknlp,COREF,53,he,6334,6336,15,23,2,M_66,Other
67,booknlp,COREF,53,he,6362,6364,15,23,2,M_67,Other
68,booknlp,COREF,53,He,6371,6373,15,23,2,M_68,Other
69,booknlp,COREF,53,his,6389,6392,15,23,2,M_69,Other
70,exp,exp_name,mr. pontellier,Mr. Pontellier,6406,6420,5,23,2,M_70,PROPN
71,booknlp,COREF,53,him,6435,6438,15,23,2,M_71,Other
72,booknlp,COREF,53,he,6449,6451,15,23,2,M_72,Other
73,booknlp,COREF,53,his,6470,6473,15,23,2,M_73,Other
74,booknlp,COREF,53,his,6535,6538,15,24,2,M_74,Other
75,booknlp,COREF,53,he,6557,6559,15,24,2,M_75,Other
76,booknlp,COREF,53,his,6575,6578,15,24,2,M_76,Other
77,booknlp,COREF,53,his,6718,6721,15,24,2,M_77,Other
78,booknlp,COREF,53,His,6740,6743,15,24,2,M_78,Other
79,exp,exp_name,mrs. pontellier,Mrs. Pontellier,6817,6832,3,25,2,M_79,PROPN
80,exp,exp_name,robert,Robert,6920,6926,15,25,2,M_80,PROPN
81,booknlp,COREF,53,his,6940,6943,15,25,2,M_81,Other
82,booknlp,COREF,53,his,6966,6969,15,25,2,M_82,Other
83,exp,exp_name,robert,Robert,7337,7343,15,26,2,M_83,PROPN
84,booknlp,COREF,53,himself,7369,7376,15,26,2,M_84,Other
85,booknlp,COREF,53,He,7378,7380,15,26,2,M_85,Other
86,exp,exp_name,mrs. pontellier,Mrs. Pontellier,7426,7441,3,26,2,M_86,PROPN
87,exp,exp_name,robert,Robert,7537,7543,15,26,2,M_87,PROPN
88,booknlp,COREF,53,his,7553,7556,15,26,2,M_88,Other
89,booknlp,COREF,53,him,7620,7623,15,26,2,M_89,Other
90,booknlp,COREF,53,He,7625,7627,15,26,2,M_90,Other
91,booknlp,COREF,53,he,7706,7708,15,26,2,M_91,Other
92,booknlp,COREF,53,his,7720,7723,15,26,2,M_92,Other
93,booknlp,COREF,53,him,7843,7846,15,26,2,M_93,Other
94,booknlp,COREF,53,He,7893,7895,15,27,2,M_94,Other
95,booknlp,COREF,53,his,7909,7912,15,27,2,M_95,Other
96,booknlp,COREF,53,he,7933,7935,15,27,2,M_96,Other
97,booknlp,COREF,53,his,7953,7956,15,27,2,M_97,Other
98,exp,exp_name,robert,Robert,8003,8009,15,27,2,M_98,PROPN
99,exp,exp_name,madame lebrun,Madame Lebrun,8215,8228,6,27,2,M_99,PROPN
100,exp,exp_name,mrs. pontellier,Mrs. Pontellier,8314,8329,3,28,2,M_100,PROPN
101,exp,exp_name,robert,Robert,8648,8654,15,28,2,M_101,PROPN
102,exp,exp_name,mrs. pontellier,Mrs. Pontellier,8800,8815,3,29,2,M_102,PROPN
103,pdnc,qID,Q7-0,L once,8893,8899,5,30,2,M_103,Other
104,exp,exp_name,robert,Robert,8997,9003,15,30,2,M_104,PROPN
105,exp,exp_name,mrs. pontellier,Mrs. Pontellier,9095,9110,3,31,2,M_105,PROPN
106,exp,exp_name,pontellier,Pontellier,9296,9306,5,31,2,M_106,PROPN
107,exp,exp_name,mr. pontellier,Mr. Pontellier,9388,9402,5,33,3,M_107,PROPN
108,booknlp,COREF,49,He,9432,9434,5,33,3,M_108,Other
109,booknlp,COREF,49,His,9499,9502,5,33,3,M_109,Other
110,booknlp,COREF,49,his,9518,9521,5,33,3,M_110,Other
111,booknlp,COREF,49,he,9564,9566,5,33,3,M_111,Other
112,booknlp,COREF,49,He,9576,9578,5,33,3,M_112,Other
113,booknlp,COREF,49,he,9599,9601,5,33,3,M_113,Other
114,booknlp,COREF,49,he,9668,9670,5,33,3,M_114,Other
115,booknlp,COREF,49,his,9705,9708,5,33,3,M_115,Other
116,booknlp,COREF,49,he,9726,9728,5,33,3,M_116,Other
117,booknlp,COREF,49,he,9805,9807,5,33,3,M_117,Other
118,booknlp,COREF,49,his,9913,9916,5,33,3,M_118,Other
119,booknlp,COREF,49,him,9968,9971,5,33,3,M_119,Other
120,booknlp,COREF,49,He,10002,10004,5,34,3,M_120,Other
121,booknlp,COREF,49,his,10039,10042,5,34,3,M_121,Other
122,booknlp,COREF,49,his,10076,10079,5,34,3,M_122,Other
123,booknlp,COREF,49,him,10144,10147,5,34,3,M_123,Other
124,booknlp,COREF,49,his,10170,10173,5,34,3,M_124,Other
125,exp,exp_name,mr. pontellier,Mr. Pontellier,10189,10203,5,35,3,M_125,PROPN
126,booknlp,COREF,49,he,10272,10274,5,35,3,M_126,Other
127,booknlp,COREF,49,his,10434,10437,5,35,3,M_127,Other
128,booknlp,COREF,49,He,10479,10481,5,35,3,M_128,Other
129,exp,exp_name,mr. pontellier,Mr. Pontellier,10596,10610,5,36,3,M_129,PROPN
130,booknlp,COREF,49,his,10623,10626,5,36,3,M_130,Other
131,booknlp,COREF,49,he,10712,10714,5,36,3,M_131,Other
132,exp,exp_name,mrs. pontellier,Mrs. Pontellier,10777,10792,3,37,3,M_132,PROPN
133,exp,exp_name,mr. pontellier,Mr. Pontellier,10908,10922,5,37,3,M_133,PROPN
134,booknlp,COREF,49,He,10983,10985,5,37,3,M_134,Other
135,booknlp,COREF,49,He,11056,11058,5,38,3,M_135,Other
136,booknlp,COREF,49,his,11070,11073,5,38,3,M_136,Other
137,booknlp,COREF,49,He,11217,11219,5,38,3,M_137,Other
138,booknlp,COREF,49,himself,11220,11227,5,38,3,M_138,Other
139,booknlp,COREF,49,his,11232,11235,5,38,3,M_139,Other
140,booknlp,COREF,49,his,11252,11255,5,38,3,M_140,Other
141,booknlp,COREF,49,He,11276,11278,5,38,3,M_141,Other
142,booknlp,COREF,49,his,11335,11338,5,38,3,M_142,Other
143,booknlp,COREF,49,He,11414,11416,5,38,3,M_143,Other
144,exp,exp_name,mrs. pontellier,Mrs. Pontellier,11457,11472,3,39,3,M_144,PROPN
145,booknlp,COREF,49,his,11689,11692,5,39,3,M_145,Other
146,booknlp,COREF,49,he,11714,11716,5,39,3,M_146,Other
147,booknlp,COREF,49,he,11751,11753,5,39,3,M_147,Other
148,exp,exp_name,mrs. pontellier,Mrs. Pontellier,11772,11787,3,40,3,M_148,PROPN
149,exp,exp_name,mrs. pontellier,Mrs. Pontellier,12504,12519,3,42,3,M_149,PROPN
150,exp,exp_name,mr. pontellier,Mr. Pontellier,13874,13888,5,45,3,M_150,PROPN
151,booknlp,COREF,49,him,13950,13953,5,45,3,M_151,Other
152,booknlp,COREF,49,He,13983,13985,5,45,3,M_152,Other
153,booknlp,COREF,49,his,14015,14018,5,45,3,M_153,Other
154,booknlp,COREF,49,him,14052,14055,5,45,3,M_154,Other
155,booknlp,COREF,49,He,14102,14104,5,45,3,M_155,Other
156,booknlp,COREF,49,his,14118,14121,5,45,3,M_156,Other
157,booknlp,COREF,49,He,14195,14197,5,45,3,M_157,Other
158,booknlp,COREF,49,he,14223,14225,5,45,3,M_158,Other
159,exp,exp_name,mr. pontellier,Mr. Pontellier,14281,14295,5,46,3,M_159,PROPN
160,booknlp,COREF,49,his,14301,14304,5,46,3,M_160,Other
161,booknlp,COREF,49,he,14334,14336,5,46,3,M_161,Other
162,pdnc,qID,Q9-0,my dear,14657,14664,3,48,3,M_162,Other
163,booknlp,COREF,49,he,14667,14669,5,48,3,M_163,Other
164,booknlp,COREF,49,he,14682,14684,5,48,3,M_164,Other
165,booknlp,COREF,49,his,14758,14761,5,49,3,M_165,Other
166,exp,exp_name,mr. pontellier,Mr. Pontellier,14824,14838,5,49,3,M_166,PROPN
167,booknlp,COREF,49,him,14939,14942,5,49,3,M_167,Other
168,booknlp,COREF,49,His,14944,14947,5,49,3,M_168,Other
169,booknlp,COREF,49,he,15001,15003,5,49,3,M_169,Other
170,exp,exp_name,mrs. pontellier,Mrs. Pontellier,15093,15108,3,50,3,M_170,PROPN
171,exp,exp_name,mrs. pontellier,Mrs. Pontellier,15316,15331,3,51,3,M_171,PROPN
172,exp,exp_name,mr. pontellier,Mr. Pontellier,15641,15655,5,51,3,M_172,PROPN
173,exp,exp_name,mrs. pontellier,Mrs. Pontellier,15691,15706,3,51,3,M_173,PROPN
174,exp,exp_name,mr. pontellier,Mr. Pontellier,15804,15818,5,53,4,M_174,PROPN
175,booknlp,COREF,49,his,15832,15835,5,53,4,M_175,Other
176,booknlp,COREF,49,his,15879,15882,5,53,4,M_176,Other
177,booknlp,COREF,49,he,15953,15955,5,53,4,M_177,Other
178,booknlp,COREF,49,he,15988,15990,5,53,4,M_178,Other
179,exp,exp_name,pontellier,Pontellier,16085,16095,5,54,4,M_179,PROPN
180,exp,exp_name,mrs. pontellier,Mrs. Pontellier,16708,16723,3,55,4,M_180,PROPN
181,exp,exp_name,ratignolle,Ratignolle,17342,17352,0,56,4,M_181,PROPN
182,exp,exp_name,madame ratignolle,Madame Ratignolle,18303,18320,0,57,4,M_182,PROPN
183,exp,exp_name,mrs. pontellier,Mrs. Pontellier,18338,18353,3,57,4,M_183,PROPN
184,exp,exp_name,mrs. pontellier,Mrs. Pontellier,18675,18690,3,58,4,M_184,PROPN
185,exp,exp_name,mrs. pontellier,Mrs. Pontellier,19007,19022,3,59,4,M_185,PROPN
186,exp,exp_name,madame ratignolle,Madame Ratignolle,19375,19392,0,59,4,M_186,PROPN
187,exp,exp_name,robert,Robert,19456,19462,15,60,4,M_187,PROPN
188,booknlp,COREF,53,he,19484,19486,15,60,4,M_188,Other
189,exp,exp_name,mrs. pontellier,Mrs. Pontellier,19519,19534,3,60,4,M_189,PROPN
190,exp,exp_name,madame ratignolle,Madame Ratignolle,19693,19710,0,60,4,M_190,PROPN
191,exp,exp_name,madame ratignolle,Madame Ratignolle,19876,19893,0,61,4,M_191,PROPN
192,exp,exp_name,robert,Robert,20239,20245,15,62,4,M_192,PROPN
193,booknlp,COREF,53,he,20286,20288,15,62,4,M_193,Other
194,exp,exp_name,mrs. pontellier,Mrs. Pontellier,20386,20401,3,62,4,M_194,PROPN
195,booknlp,COREF,53,he,20409,20411,15,62,4,M_195,Other
196,booknlp,COREF,53,himself,20420,20427,15,62,4,M_196,Other
197,exp,exp_name,mrs. pontellier,Mrs. Pontellier,20454,20469,3,63,4,M_197,PROPN
198,exp,exp_name,lebrun,Lebrun,20656,20662,15,63,4,M_198,PROPN
199,exp,exp_name,mrs. pontellier,Mrs. Pontellier,20834,20849,3,63,4,M_199,PROPN
200,exp,exp_name,edna pontellier,Edna Pontellier,21112,21127,3,64,4,M_200,PROPN
201,exp,exp_name,madame ratignolle,Madame Ratignolle,21166,21183,0,64,4,M_201,PROPN
202,exp,exp_name,monsieur farival,Monsieur Farival,21200,21216,11,64,4,M_202,PROPN
203,exp,exp_name,robert,Robert,21479,21485,15,64,4,M_203,PROPN
204,exp,exp_name,mrs. pontellier,Mrs. Pontellier,21869,21884,3,65,4,M_204,PROPN
205,exp,exp_name,madame ratignolle,Madame Ratignolle,22029,22046,0,67,5,M_205,PROPN
206,exp,exp_name,robert,Robert,22156,22162,15,67,5,M_206,PROPN
207,exp,exp_name,mrs. pontellier,Mrs. Pontellier,22167,22182,3,67,5,M_207,PROPN
208,booknlp,COREF,53,He,22317,22319,15,68,5,M_208,Other
209,exp,exp_name,robert,Robert,22422,22428,15,68,5,M_209,PROPN
210,booknlp,COREF,53,himself,22442,22449,15,68,5,M_210,Other
211,exp,exp_name,mrs. pontellier,Mrs. Pontellier,22453,22468,3,68,5,M_211,PROPN
212,booknlp,COREF,53,he,22474,22476,15,68,5,M_212,Other
213,exp,exp_name,robert,Robert,22543,22549,15,68,5,M_213,PROPN
214,booknlp,COREF,53,himself,22592,22599,15,68,5,M_214,Other
215,booknlp,COREF,53,he,22785,22787,15,69,5,M_215,Other
216,exp,exp_name,robert,Robert,22881,22887,15,69,5,M_216,PROPN
217,booknlp,COREF,53,himself,22926,22933,15,69,5,M_217,Other
218,exp,exp_name,madame ratignolle,Madame Ratignolle,22949,22966,0,69,5,M_218,PROPN
219,exp,exp_name,mrs. pontellier,Mrs. Pontellier,23047,23062,3,70,5,M_219,PROPN
220,exp,exp_name,robert,Robert,23224,23230,15,71,5,M_220,PROPN
221,pdnc,qID,Q10-1,She,23233,23236,0,71,5,M_221,Other
222,booknlp,COREF,53,I,23247,23248,15,71,5,M_222,Other
223,pdnc,qID,Q10-1,her,23256,23259,0,71,5,M_223,Other
224,pdnc,qID,Q10-1,she,23270,23273,0,71,5,M_224,Other
225,booknlp,COREF,53,me,23278,23280,15,71,5,M_225,Other
226,pdnc,qID,Q10-1,her,23287,23290,0,71,5,M_226,Other
227,exp,exp_name,robert,Robert,23300,23306,15,71,5,M_227,PROPN
228,booknlp,COREF,53,my,23380,23382,15,71,5,M_228,Other
229,booknlp,COREF,53,I,23405,23406,15,71,5,M_229,Other
230,booknlp,COREF,53,me,23453,23455,15,71,5,M_230,Other
231,booknlp,COREF,53,I,23462,23463,15,71,5,M_231,Other
232,pdnc,qID,Q11-0,You,23508,23511,15,72,5,M_232,Other
233,pdnc,qID,Q12-0,You,23572,23575,0,73,5,M_233,Other
234,pdnc,qID,Q12-0,Ratignolle,23622,23632,0,73,5,M_234,PROPN
235,exp,exp_name,robert,Robert,24039,24045,15,75,5,M_235,PROPN
236,exp,exp_name,mr. pontellier,Mrs Pontellier,24058,24072,5,75,5,M_236,PROPN
237,booknlp,COREF,53,his,24095,24098,15,75,5,M_237,Other
238,exp,exp_name,madame ratignolle,Madame Ratignolle,24129,24146,0,75,5,M_238,PROPN
239,booknlp,COREF,53,he,24220,24222,15,75,5,M_239,Other
240,booknlp,COREF,53,his,24228,24231,15,75,5,M_240,Other
241,booknlp,COREF,53,He,24361,24363,15,77,5,M_241,Other
242,exp,exp_name,mrs. pontellier,Mrs. Pontellier,24415,24430,3,77,5,M_242,PROPN
243,booknlp,COREF,53,he,24607,24609,15,77,5,M_243,Other
244,exp,exp_name,madame ratignolle,Madame Ratignolle,24644,24661,0,77,5,M_244,PROPN
245,exp,exp_name,mrs. pontellier,Mrs. Pontellier,24709,24724,3,77,5,M_245,PROPN
246,booknlp,COREF,53,he,24734,24736,15,77,5,M_246,Other
247,exp,exp_name,mrs. pontellier,Mrs. Pontellier,24831,24846,3,78,5,M_247,PROPN
248,exp,exp_name,madame ratignolle,Madame Ratignolle,25084,25101,0,79,5,M_248,PROPN
249,exp,exp_name,robert,Robert,25280,25286,15,80,5,M_249,PROPN
250,booknlp,COREF,53,himself,25311,25318,15,80,5,M_250,Other
251,exp,exp_name,mrs. pontellier,Mrs. Pontellier,25339,25354,3,80,5,M_251,PROPN
252,booknlp,COREF,53,he,25361,25363,15,80,5,M_252,Other
253,exp,exp_name,robert,Robert,25531,25537,15,80,5,M_253,PROPN
254,booknlp,COREF,53,he,25655,25657,15,80,5,M_254,Other
255,exp,exp_name,madame ratignolle,Madame Ratignolle,25671,25688,0,80,5,M_255,PROPN
256,booknlp,COREF,53,his,25769,25772,15,82,5,M_256,Other
257,booknlp,COREF,53,he,25793,25795,15,82,5,M_257,Other
258,booknlp,COREF,53,his,25816,25819,15,82,5,M_258,Other
259,exp,exp_name,mrs. pontellier,Mrs. Pontellier,25833,25848,3,82,5,M_259,PROPN
260,booknlp,COREF,53,him,25879,25882,15,82,5,M_260,Other
261,booknlp,COREF,53,he,25895,25897,15,82,5,M_261,Other
262,booknlp,COREF,53,his,25974,25977,15,82,5,M_262,Other
263,booknlp,COREF,53,him,26081,26084,15,82,5,M_263,Other
264,booknlp,COREF,53,He,26105,26107,15,82,5,M_264,Other
265,exp,exp_name,madame ratignolle,Madame Ratignolle,26173,26190,0,82,5,M_265,PROPN
266,exp,exp_name,mrs. pontellier,Mrs. Pontellier,26334,26349,3,83,5,M_266,PROPN
267,exp,exp_name,mrs. pontellier,Mrs. Pontellier,26641,26656,3,84,5,M_267,PROPN
268,exp,exp_name,madame ratignolle,Madame Ratignolle,27309,27326,0,86,5,M_268,PROPN
269,exp,exp_name,mrs. pontellier,Mrs. Pontellier,27473,27488,3,86,5,M_269,PROPN
270,exp,exp_name,madame ratignolle,Madame Ratignolle,27538,27555,0,86,5,M_270,PROPN
271,exp,exp_name,robert,Robert,27583,27589,15,86,5,M_271,PROPN
272,exp,exp_name,mrs. pontellier,Mrs. Pontellier,27658,27673,3,87,5,M_272,PROPN
273,exp,exp_name,the doctor,the doctor,28192,28202,2,88,5,M_273,PROPN
274,pdnc,qID,Q16-0,you,28253,28256,3,89,5,M_274,Other
275,exp,exp_name,robert,Robert,28279,28285,15,89,5,M_275,PROPN
276,exp,exp_name,mrs. pontellier,Mrs. Pontellier,28289,28304,3,89,5,M_276,PROPN
277,booknlp,COREF,53,his,28454,28457,15,90,5,M_277,Other
278,booknlp,COREF,53,he,28571,28573,15,91,5,M_278,Other
279,pdnc,qID,Q18-1,You,28585,28588,3,91,5,M_279,Other
280,pdnc,qID,Q18-1,your,28602,28606,3,91,5,M_280,Other
281,pdnc,qID,Q18-1,you,28668,28671,3,91,5,M_281,Other
282,booknlp,COREF,53,He,28681,28683,15,92,5,M_282,Other
283,exp,exp_name,edna pontellier,Edna Pontellier,28921,28936,3,94,6,M_283,PROPN
284,exp,exp_name,robert,Robert,28994,29000,15,94,6,M_284,PROPN
285,exp,exp_name,mrs. pontellier,Mrs. Pontellier,29469,29484,3,97,6,M_285,PROPN
286,exp,exp_name,mrs. pontellier,Mrs. Pontellier,30364,30379,3,102,7,M_286,PROPN
287,exp,exp_name,ratignolle,Ratignolle,30972,30982,0,103,7,M_287,PROPN
288,exp,exp_name,edna,Edna,31056,31060,3,103,7,M_288,PROPN
289,exp,exp_name,edna,Edna,31506,31510,3,104,7,M_289,PROPN
290,exp,exp_name,madame ratignolle,Madame Ratignolle,31530,31547,0,104,7,M_290,PROPN
291,exp,exp_name,robert,Robert,31777,31783,15,104,7,M_291,PROPN
292,exp,exp_name,madame ratignolle,Madame Ratignolle,32268,32285,0,106,7,M_292,PROPN
293,exp,exp_name,edna pontellier,Edna Pontellier,32349,32364,3,106,7,M_293,PROPN
294,exp,exp_name,edna pontellier,Edna Pontellier,32848,32863,3,106,7,M_294,PROPN
295,exp,exp_name,madame ratignolle,Madame Ratignolle,33201,33218,0,108,7,M_295,PROPN
296,exp,exp_name,lebrun,Lebrun,33776,33782,15,109,7,M_296,PROPN
297,exp,exp_name,pontellier,Pontellier,34073,34083,5,109,7,M_297,PROPN
298,exp,exp_name,ratignolle,Ratignolle,34088,34098,0,109,7,M_298,PROPN
299,exp,exp_name,mrs. pontellier,Mrs. Pontellier,34155,34170,3,110,7,M_299,PROPN
300,exp,exp_name,madame ratignolle,Madame Ratignolle,34589,34606,0,111,7,M_300,PROPN
301,exp,exp_name,edna,Edna,34797,34801,3,111,7,M_301,PROPN
302,exp,exp_name,madame ratignolle,Madame Ratignolle,34879,34896,0,111,7,M_302,PROPN
303,exp,exp_name,edna pontellier,Edna Pontellier,35618,35633,3,112,7,M_303,PROPN
304,pdnc,qID,Q19-0,you,35988,35991,3,113,7,M_304,Other
305,exp,exp_name,mrs. pontellier,Mrs. Pontellier,36240,36255,3,114,7,M_305,PROPN
306,exp,exp_name,madame ratignolle,Madame Ratignolle,36634,36651,0,115,7,M_306,PROPN
307,pdnc,qID,Q22-1,you,36693,36696,3,115,7,M_307,Other
308,exp,exp_name,edna,Edna,36816,36820,3,116,7,M_308,PROPN
309,pdnc,qID,Q24-0,you,37391,37394,3,117,7,M_309,Other
310,pdnc,qID,Q27-0,you,37965,37968,3,120,7,M_310,Other
311,pdnc,qID,Q27-0,ma ch re,38013,38021,3,120,7,M_311,Other
312,exp,exp_name,madame ratignolle,Madame Ratignolle,38031,38048,0,120,7,M_312,PROPN
313,exp,exp_name,edna,Edna,38073,38077,3,121,7,M_313,PROPN
314,pdnc,qID,Q28-1,you,38411,38414,0,121,7,M_314,Other
315,exp,exp_name,madame ratignolle,Madame Ratignolle,38465,38482,0,121,7,M_315,PROPN
316,exp,exp_name,madame ratignolle,Madame Ratignolle,38701,38718,0,122,7,M_316,PROPN
317,exp,exp_name,mrs. pontellier,Mrs. Pontellier,38746,38761,3,122,7,M_317,PROPN
318,pdnc,qID,Q29-0,Pauvre ch rie,38945,38958,3,122,7,M_318,Other
319,exp,exp_name,edna,Edna,39009,39013,3,123,7,M_319,PROPN
320,exp,exp_name,edna,Edna,39527,39531,3,123,7,M_320,PROPN
321,exp,exp_name,edna,Edna,39893,39897,3,123,7,M_321,PROPN
322,exp,exp_name,edna,Edna,40050,40054,3,124,7,M_322,PROPN
323,exp,exp_name,edna,Edna,40962,40966,3,125,7,M_323,PROPN
324,exp,exp_name,pontellier,Pontellier,41986,41996,5,128,7,M_324,PROPN
325,exp,exp_name,pontellier,Pontellier,42652,42662,5,128,7,M_325,PROPN
326,exp,exp_name,edna,Edna,43118,43122,3,130,7,M_326,PROPN
327,exp,exp_name,pontellier,Pontellier,43591,43601,5,131,7,M_327,PROPN
328,exp,exp_name,edna,Edna,43931,43935,3,132,7,M_328,PROPN
329,exp,exp_name,madame ratignolle,Madame Ratignolle,43974,43991,0,132,7,M_329,PROPN
330,exp,exp_name,madame ratignolle,Madame Ratignolle,44116,44133,0,132,7,M_330,PROPN
331,exp,exp_name,robert,Robert,44365,44371,15,133,7,M_331,PROPN
332,booknlp,COREF,53,him,44465,44468,15,133,7,M_332,Other
333,booknlp,COREF,53,he,44474,44476,15,133,7,M_333,Other
334,exp,exp_name,madame ratignolle,Madame Ratignolle,44485,44502,0,133,7,M_334,PROPN
335,booknlp,COREF,53,his,44520,44523,15,133,7,M_335,Other
336,exp,exp_name,mrs. pontellier,Mrs. Pontellier,44717,44732,3,134,7,M_336,PROPN
337,exp,exp_name,mrs. pontellier,Mrs. Pontellier,45070,45085,3,135,7,M_337,PROPN
338,exp,exp_name,madame ratignolle,Madame Ratignolle,45111,45128,0,136,7,M_338,PROPN
339,exp,exp_name,robert,Robert,45136,45142,15,136,7,M_339,PROPN
340,booknlp,COREF,53,his,45267,45270,15,136,7,M_340,Other
341,pdnc,qID,Q30-0,Robert,45314,45320,15,138,8,M_341,PROPN
342,booknlp,COREF,53,his,45349,45352,15,138,8,M_342,Other
343,exp,exp_name,robert,Robert,45385,45391,15,138,8,M_343,PROPN
344,booknlp,COREF,53,his,45447,45450,15,138,8,M_344,Other
345,booknlp,COREF,53,his,45468,45471,15,138,8,M_345,Other
346,booknlp,COREF,53,he,45528,45530,15,138,8,M_346,Other
347,pdnc,qID,Q31-0,you,45565,45568,0,139,8,M_347,Other
348,booknlp,COREF,53,he,45576,45578,15,139,8,M_348,Other
349,pdnc,qID,Q32-0,Mrs. Pontellier,45698,45713,3,140,8,M_349,PROPN
350,booknlp,COREF,53,he,45734,45736,15,141,8,M_350,Other
