,source,idColName,iden,text,startByte,endByte,pdncID,paraID,chapID,mID,mention_type
37,booknlp,COREF,43,I,5044,5045,8,9,1,M_37,Other
38,booknlp,COREF,150,he,5191,5193,6,10,1,M_38,Other
39,booknlp,COREF,150,his,5218,5221,6,10,1,M_39,Other
40,booknlp,COREF,150,He,5289,5291,6,10,1,M_40,Other
41,booknlp,COREF,150,his,5298,5301,6,10,1,M_41,Other
42,exp,exp_name,winterbourne,Winterbourne,5334,5346,8,10,1,M_42,PROPN
43,booknlp,COREF,150,his,5397,5400,6,10,1,M_43,Other
44,booknlp,COREF,150,he,5437,5439,6,11,1,M_44,Other
45,exp,exp_name,winterbourne,Winterbourne,5500,5512,8,12,1,M_45,PROPN
46,booknlp,COREF,43,he,5544,5546,8,12,1,M_46,Other
47,pdnc,qID,Q3-0,you,5619,5622,6,12,1,M_47,Other
48,pdnc,qID,Q3-0,your,5634,5638,6,12,1,M_48,Other
49,booknlp,COREF,43,he,5647,5649,8,12,1,M_49,Other
50,pdnc,qID,Q4-0,My mother,5756,5765,4,13,1,M_50,Other
51,pdnc,qID,Q4-0,She,5825,5828,4,13,1,M_51,Other
52,pdnc,qID,Q4-0,she,5834,5837,4,13,1,M_52,Other
53,exp,exp_name,winterbourne,Winterbourne,6006,6018,8,14,1,M_53,PROPN
54,pdnc,qID,Q5-0,you,6040,6043,6,14,1,M_54,Other
55,pdnc,qID,Q5-0,your mother,6070,6081,4,14,1,M_55,Other
56,pdnc,qID,Q5-0,you,6102,6105,6,14,1,M_56,Other
57,booknlp,COREF,43,he,6108,6110,8,14,1,M_57,Other
58,pdnc,qID,Q6-0,She,6119,6122,4,15,1,M_58,Other
59,booknlp,COREF,43,his,6168,6171,8,15,1,M_59,Other
60,exp,exp_name,winterbourne,Winterbourne,6335,6347,8,16,1,M_60,PROPN
61,booknlp,COREF,150,I,6351,6352,6,17,1,M_61,Other
62,booknlp,COREF,150,I,6365,6366,6,17,1,M_62,Other
63,exp,exp_name,the child,the child,6392,6401,6,17,1,M_63,PROPN
64,booknlp,COREF,43,I,6405,6406,8,18,1,M_64,Other
65,pdnc,qID,Q9-0,you,6411,6414,6,18,1,M_65,Other
66,exp,exp_name,winterbourne,Winterbourne,6445,6457,8,18,1,M_66,PROPN
67,pdnc,qID,Q10-0,you,6465,6468,8,19,1,M_67,Other
68,exp,exp_name,winterbourne,Winterbourne,6531,6543,8,19,1,M_68,PROPN
69,booknlp,COREF,43,His,6608,6611,8,20,1,M_69,Other
70,booknlp,COREF,43,him,6630,6633,8,20,1,M_70,Other
71,exp,exp_name,the child,the child,6658,6667,6,20,1,M_71,PROPN
72,booknlp,COREF,150,his,6696,6699,6,20,1,M_72,Other
73,booknlp,COREF,150,him,6732,6735,6,20,1,M_73,Other
74,booknlp,COREF,150,he,6743,6745,6,20,1,M_74,Other
75,exp,exp_name,winterbourne,Winterbourne,6779,6791,8,20,1,M_75,PROPN
76,booknlp,COREF,150,he,6804,6806,6,20,1,M_76,Other
77,booknlp,COREF,150,himself,6807,6814,6,20,1,M_77,Other
78,booknlp,COREF,150,his,6837,6840,6,20,1,M_78,Other
79,booknlp,COREF,150,he,6854,6856,6,20,1,M_79,Other
80,pdnc,qID,Q12-0,my sister,6916,6925,0,21,1,M_80,Other
81,exp,exp_name,the child,the child,6934,6943,6,21,1,M_81,PROPN
82,pdnc,qID,Q12-1,She,6958,6961,0,21,1,M_82,Other
83,exp,exp_name,winterbourne,Winterbourne,6984,6996,8,22,1,M_83,PROPN
84,booknlp,COREF,43,he,7098,7100,8,22,1,M_84,Other
85,booknlp,COREF,43,his,7120,7123,8,22,1,M_85,Other
86,pdnc,qID,Q14-0,My sister,7143,7152,0,23,1,M_86,Other
87,exp,exp_name,the child,the child,7170,7179,6,23,1,M_87,PROPN
88,pdnc,qID,Q14-1,She,7191,7194,0,23,1,M_88,Other
89,booknlp,COREF,150,me,7215,7217,6,23,1,M_89,Other
90,booknlp,COREF,43,I,7222,7223,8,24,1,M_90,Other
91,pdnc,qID,Q15-0,your,7240,7244,6,24,1,M_91,Other
92,pdnc,qID,Q15-0,hers,7256,7260,0,24,1,M_92,Other
93,exp,exp_name,winterbourne,Winterbourne,7268,7280,8,24,1,M_93,PROPN
94,exp,exp_name,winterbourne,Winterbourne,7599,7611,8,24,1,M_94,PROPN
95,booknlp,COREF,43,himself,7627,7634,8,24,1,M_95,Other
96,booknlp,COREF,43,his,7638,7641,8,24,1,M_96,Other
97,booknlp,COREF,43,he,7654,7656,8,24,1,M_97,Other
98,booknlp,COREF,43,his,7715,7718,8,25,1,M_98,Other
99,pdnc,qID,Q17-0,Randolph,7946,7954,6,26,1,M_99,PROPN
100,pdnc,qID,Q17-1,you,7988,7991,6,26,1,M_100,Other
101,booknlp,COREF,44,I,8002,8003,6,27,1,M_101,Other
102,exp,exp_name,randolph,Randolph,8034,8042,6,27,1,M_102,PROPN
103,booknlp,COREF,44,he,8067,8069,6,27,1,M_103,Other
104,exp,exp_name,winterbourne,Winterbourne,8125,8137,8,27,1,M_104,PROPN
105,exp,exp_name,winterbourne,Winterbourne,8185,8197,8,28,1,M_105,PROPN
106,pdnc,qID,Q20-0,He,8201,8203,8,29,1,M_106,Other
107,exp,exp_name,randolph,Randolph,8230,8238,6,29,1,M_107,PROPN
108,booknlp,COREF,44,his,8243,8246,6,29,1,M_108,Other
109,pdnc,qID,Q21-0,you,8368,8371,6,30,1,M_109,Other
110,exp,exp_name,winterbourne,Winterbourne,8429,8441,8,31,1,M_110,PROPN
111,booknlp,COREF,43,he,8447,8449,8,31,1,M_111,Other
112,booknlp,COREF,43,He,8482,8484,8,31,1,M_112,Other
113,booknlp,COREF,43,his,8548,8551,8,31,1,M_113,Other
114,booknlp,COREF,43,I,8584,8585,8,31,1,M_114,Other
115,booknlp,COREF,43,he,8611,8613,8,31,1,M_115,Other
116,booknlp,COREF,43,he,8655,8657,8,31,1,M_116,Other
117,exp,exp_name,winterbourne,Winterbourne,8983,8995,8,31,1,M_117,PROPN
118,booknlp,COREF,43,him,9029,9032,8,31,1,M_118,Other
119,booknlp,COREF,43,He,9128,9130,8,31,1,M_119,Other
120,booknlp,COREF,43,he,9148,9150,8,31,1,M_120,Other
121,booknlp,COREF,43,he,9173,9175,8,31,1,M_121,Other
122,booknlp,COREF,43,he,9189,9191,8,31,1,M_122,Other
123,booknlp,COREF,43,he,9241,9243,8,31,1,M_123,Other
124,pdnc,qID,Q23-0,you,9360,9363,6,32,1,M_124,Other
125,booknlp,COREF,44,I,9392,9393,6,33,1,M_125,Other
126,exp,exp_name,randolph,Randolph,9416,9424,6,33,1,M_126,PROPN
127,pdnc,qID,Q25-0,You,9428,9431,6,34,1,M_127,Other
128,pdnc,qID,Q25-0,you,9450,9453,6,34,1,M_128,Other
129,booknlp,COREF,150,I,9492,9493,6,35,1,M_129,Other
130,exp,exp_name,the child,the child,9525,9534,6,35,1,M_130,PROPN
131,pdnc,qID,Q27-0,you,9704,9707,6,36,1,M_131,Other
132,pdnc,qID,Q28-0,you,9771,9774,0,37,1,M_132,Other
133,exp,exp_name,winterbourne,Winterbourne,9792,9804,8,37,1,M_133,PROPN
134,booknlp,COREF,43,him,9869,9872,8,38,1,M_134,Other
135,pdnc,qID,Q29-0,sir,9886,9889,8,38,1,M_135,PROPN
136,pdnc,qID,Q30-0,you,9938,9941,0,39,1,M_136,Other
137,exp,exp_name,winterbourne,Winterbourne,9971,9983,8,39,1,M_137,PROPN
138,pdnc,qID,Q31-1,Randolph,10073,10081,6,40,1,M_138,PROPN
139,exp,exp_name,the child,the child,10133,10142,6,41,1,M_139,PROPN
140,exp,exp_name,winterbourne,Winterbourne,10166,10178,8,42,1,M_140,PROPN
141,booknlp,COREF,44,I,10192,10193,6,43,1,M_141,Other
142,exp,exp_name,randolph,Randolph,10212,10220,6,43,1,M_142,PROPN
143,booknlp,COREF,44,I,10223,10224,6,43,1,M_143,Other
144,booknlp,COREF,44,I,10252,10253,6,43,1,M_144,Other
145,exp,exp_name,randolph,Randolph,10365,10373,6,45,1,M_145,PROPN
146,booknlp,COREF,44,his,10411,10414,6,46,1,M_146,Other
147,pdnc,qID,Q37-1,you,10432,10435,6,46,1,M_147,Other
148,pdnc,qID,Q37-1,mother,10463,10469,4,46,1,M_148,Other
149,exp,exp_name,winterbourne,Winterbourne,10657,10669,8,48,1,M_149,PROPN
150,booknlp,COREF,43,He,10731,10733,8,48,1,M_150,Other
151,booknlp,COREF,43,he,10769,10771,8,48,1,M_151,Other
152,booknlp,COREF,43,he,10998,11000,8,48,1,M_152,Other
153,booknlp,COREF,43,him,11051,11054,8,48,1,M_153,Other
154,booknlp,COREF,43,he,11103,11105,8,48,1,M_154,Other
155,booknlp,COREF,43,him,11251,11254,8,48,1,M_155,Other
156,booknlp,COREF,43,he,11299,11301,8,48,1,M_156,Other
157,exp,exp_name,winterbourne,Winterbourne,11538,11550,8,48,1,M_157,PROPN
158,booknlp,COREF,43,his,11603,11606,8,48,1,M_158,Other
159,booknlp,COREF,43,He,11692,11694,8,48,1,M_159,Other
160,booknlp,COREF,43,he,11735,11737,8,48,1,M_160,Other
161,booknlp,COREF,43,he,11820,11822,8,48,1,M_161,Other
162,exp,exp_name,winterbourne,Winterbourne,11950,11962,8,48,1,M_162,PROPN
163,booknlp,COREF,43,He,12023,12025,8,48,1,M_163,Other
164,exp,exp_name,randolph,Randolph,12063,12071,6,48,1,M_164,PROPN
165,booknlp,COREF,43,he,12097,12099,8,48,1,M_165,Other
166,booknlp,COREF,43,him,12309,12312,8,48,1,M_166,Other
167,exp,exp_name,randolph,Randolph,12381,12389,6,48,1,M_167,PROPN
168,booknlp,COREF,43,him,12401,12404,8,48,1,M_168,Other
169,booknlp,COREF,43,he,12408,12410,8,48,1,M_169,Other
170,booknlp,COREF,43,him,12459,12462,8,48,1,M_170,Other
171,booknlp,COREF,43,he,12472,12474,8,48,1,M_171,Other
172,booknlp,COREF,43,he,12559,12561,8,48,1,M_172,Other
173,exp,exp_name,winterbourne,Winterbourne,12569,12581,8,48,1,M_173,PROPN
174,booknlp,COREF,43,he,12607,12609,8,48,1,M_174,Other
175,booknlp,COREF,43,he,12661,12663,8,48,1,M_175,Other
176,booknlp,COREF,43,he,12683,12685,8,48,1,M_176,Other
177,booknlp,COREF,43,he,12744,12746,8,48,1,M_177,Other
178,booknlp,COREF,43,he,12827,12829,8,48,1,M_178,Other
179,booknlp,COREF,43,him,12944,12947,8,48,1,M_179,Other
180,pdnc,qID,Q40-0,you,12981,12984,8,48,1,M_180,Other
181,exp,exp_name,winterbourne,Winterbourne,13006,13018,8,48,1,M_181,PROPN
182,booknlp,COREF,43,me,13145,13147,8,49,1,M_182,Other
183,pdnc,qID,Q41-0,your,13148,13152,6,49,1,M_183,Other
184,pdnc,qID,Q41-0,my boy,13159,13165,6,49,1,M_184,Other
185,booknlp,COREF,43,he,13168,13170,8,49,1,M_185,Other
186,pdnc,qID,Q42-0,Randolph C. Miller,13179,13197,6,50,1,M_186,PROPN
187,booknlp,COREF,43,I,13227,13228,8,50,1,M_187,Other
188,pdnc,qID,Q42-1,you,13237,13240,8,50,1,M_188,Other
189,pdnc,qID,Q42-1,her,13241,13244,0,50,1,M_189,Other
190,booknlp,COREF,43,he,13256,13258,8,50,1,M_190,Other
191,booknlp,COREF,43,his,13267,13270,8,50,1,M_191,Other
192,pdnc,qID,Q43-0,You,13299,13302,6,51,1,M_192,Other
193,pdnc,qID,Q43-0,you,13324,13327,6,51,1,M_193,Other
194,booknlp,COREF,43,I,13371,13372,8,52,1,M_194,Other
195,pdnc,qID,Q44-0,your,13403,13407,0,52,1,M_195,Other
196,exp,exp_name,winterbourne,Winterbourne,13420,13432,8,52,1,M_196,PROPN
197,pdnc,qID,Q45-0,Her,13436,13439,0,53,1,M_197,Other
198,pdnc,qID,Q45-0,Daisy Miller,13448,13460,0,53,1,M_198,PROPN
199,exp,exp_name,the child,the child,13469,13478,6,53,1,M_199,PROPN
200,pdnc,qID,Q45-1,her,13496,13499,0,53,1,M_200,Other
201,pdnc,qID,Q45-1,her,13522,13525,0,53,1,M_201,Other
202,pdnc,qID,Q45-1,her,13534,13537,0,53,1,M_202,Other
203,booknlp,COREF,42,my,13583,13585,0,54,1,M_203,Other
204,exp,exp_name,miss miller,Miss Miller,13599,13610,0,54,1,M_204,PROPN
205,pdnc,qID,Q47-0,Her,13614,13617,0,55,1,M_205,Other
206,pdnc,qID,Q47-0,Annie P. Miller,13631,13646,0,55,1,M_206,PROPN
207,pdnc,qID,Q48-0,him,13672,13675,8,56,1,M_207,Other
208,pdnc,qID,Q48-0,HIS,13676,13679,8,56,1,M_208,Other
209,exp,exp_name,winterbourne,Winterbourne,13715,13727,8,56,1,M_209,PROPN
210,exp,exp_name,randolph,Randolph,13748,13756,6,57,1,M_210,PROPN
211,booknlp,COREF,45,he,13787,13789,6,57,1,M_211,Other
212,booknlp,COREF,45,his,13837,13840,6,57,1,M_212,Other
213,booknlp,COREF,45,My,13854,13856,6,57,1,M_213,Other
214,booknlp,COREF,45,he,13891,13893,6,57,1,M_214,Other
215,booknlp,COREF,45,My,13906,13908,6,57,1,M_215,Other
216,booknlp,COREF,45,my,13933,13935,6,57,1,M_216,Other
217,exp,exp_name,winterbourne,Winterbourne,13978,13990,8,58,1,M_217,PROPN
218,exp,exp_name,the child,the child,14047,14056,6,58,1,M_218,PROPN
219,exp,exp_name,randolph,Randolph,14157,14165,6,58,1,M_219,PROPN
220,booknlp,COREF,45,My,14186,14188,6,58,1,M_220,Other
221,booknlp,COREF,45,My,14239,14241,6,58,1,M_221,Other
222,pdnc,qID,Q50-0,you,14257,14260,8,58,1,M_222,Other
223,exp,exp_name,miss miller,Miss Miller,14287,14298,0,59,1,M_223,PROPN
224,booknlp,COREF,42,her,14309,14312,0,59,1,M_224,Other
225,exp,exp_name,winterbourne,Winterbourne,14360,14372,8,59,1,M_225,PROPN
226,exp,exp_name,the child,the child,14392,14401,6,59,1,M_226,PROPN
227,booknlp,COREF,150,his,14426,14429,6,59,1,M_227,Other
228,pdnc,qID,Q52-0,He,14458,14460,6,59,1,M_228,Other
229,pdnc,qID,Q52-1,He,14505,14507,6,59,1,M_229,Other
230,pdnc,qID,Q53-0,you,14545,14548,0,60,1,M_230,Other
231,pdnc,qID,Q54-0,he,14563,14565,6,61,1,M_231,Other
232,pdnc,qID,Q54-0,He,14590,14592,6,61,1,M_232,Other
233,pdnc,qID,Q54-0,he,14646,14648,6,61,1,M_233,Other
234,pdnc,qID,Q55-0,your brother,14715,14727,6,62,1,M_234,Other
235,exp,exp_name,winterbourne,Winterbourne,14749,14761,8,62,1,M_235,PROPN
236,pdnc,qID,Q56-0,Mother,14774,14780,4,63,1,M_236,Other
237,pdnc,qID,Q56-0,him,14800,14803,6,63,1,M_237,Other
238,pdnc,qID,Q56-0,her,14856,14859,4,63,1,M_238,Other
239,pdnc,qID,Q56-0,you,14910,14913,8,63,1,M_239,Other
240,pdnc,qID,Q56-0,her,14977,14980,4,63,1,M_240,Other
241,pdnc,qID,Q56-0,Randolph,15057,15065,6,63,1,M_241,PROPN
242,pdnc,qID,Q56-0,he,15071,15073,6,63,1,M_242,Other
243,pdnc,qID,Q56-0,He,15121,15123,6,63,1,M_243,Other
244,pdnc,qID,Q56-0,he,15129,15131,6,63,1,M_244,Other
245,pdnc,qID,Q56-0,he,15159,15161,6,63,1,M_245,Other
246,pdnc,qID,Q56-0,you,15317,15320,8,63,1,M_246,Other
247,pdnc,qID,Q56-0,Randolph,15368,15376,6,63,1,M_247,PROPN
248,pdnc,qID,Q56-0,him,15391,15394,6,63,1,M_248,Other
249,pdnc,qID,Q56-0,he,15433,15435,6,63,1,M_249,Other
250,pdnc,qID,Q56-0,him,15485,15488,6,63,1,M_250,Other
251,pdnc,qID,Q56-0,He,15490,15492,6,63,1,M_251,Other
252,exp,exp_name,winterbourne,Winterbourne,15521,15533,8,64,1,M_252,PROPN
253,pdnc,qID,Q57-1,he,15536,15538,6,64,1,M_253,Other
254,pdnc,qID,Q58-0,Mother,15560,15566,4,65,1,M_254,Other
255,pdnc,qID,Q58-0,him,15596,15599,6,65,1,M_255,Other
256,booknlp,COREF,43,I,15678,15679,8,66,1,M_256,Other
257,exp,exp_name,winterbourne,Winterbourne,15700,15712,8,66,1,M_257,PROPN
258,pdnc,qID,Q60-0,she,15724,15727,4,67,1,M_258,Other
259,pdnc,qID,Q60-0,He,15757,15759,6,67,1,M_259,Other
260,pdnc,qID,Q60-0,He,15786,15788,6,67,1,M_260,Other
261,pdnc,qID,Q60-0,He,15802,15804,6,67,1,M_261,Other
262,exp,exp_name,miss miller,Miss Miller,15842,15853,0,67,1,M_262,PROPN
263,booknlp,COREF,42,her,15896,15899,0,67,1,M_263,Other
264,booknlp,COREF,42,She,15930,15933,0,67,1,M_264,Other
265,booknlp,COREF,42,her,15949,15952,0,67,1,M_265,Other
266,booknlp,COREF,42,her,16025,16028,0,67,1,M_266,Other
267,booknlp,COREF,42,her,16043,16046,0,67,1,M_267,Other
268,exp,exp_name,winterbourne,Winterbourne,16085,16097,8,67,1,M_268,PROPN
269,booknlp,COREF,42,She,16180,16183,0,67,1,M_269,Other
270,exp,exp_name,winterbourne,Winterbourne,16194,16206,8,67,1,M_270,PROPN
271,booknlp,COREF,42,she,16213,16216,0,67,1,M_271,Other
272,booknlp,COREF,43,him,16227,16230,8,67,1,M_272,Other
273,booknlp,COREF,43,He,16244,16246,8,67,1,M_273,Other
274,booknlp,COREF,43,he,16295,16297,8,67,1,M_274,Other
275,booknlp,COREF,43,him,16420,16423,8,67,1,M_275,Other
276,booknlp,COREF,42,she,16443,16446,0,67,1,M_276,Other
277,booknlp,COREF,42,She,16458,16461,0,67,1,M_277,Other
278,booknlp,COREF,42,she,16478,16481,0,67,1,M_278,Other
279,booknlp,COREF,42,her,16524,16527,0,67,1,M_279,Other
280,booknlp,COREF,42,her,16537,16540,0,67,1,M_280,Other
281,booknlp,COREF,42,She,16570,16573,0,67,1,M_281,Other
282,booknlp,COREF,42,her,16616,16619,0,67,1,M_282,Other
283,booknlp,COREF,42,She,16649,16652,0,67,1,M_283,Other
284,exp,exp_name,winterbourne,Winterbourne,16658,16670,8,67,1,M_284,PROPN
285,booknlp,COREF,42,her,16684,16687,0,67,1,M_285,Other
286,booknlp,COREF,42,her,16726,16729,0,67,1,M_286,Other
287,booknlp,COREF,42,she,16871,16874,0,67,1,M_287,Other
288,booknlp,COREF,42,me,16907,16909,0,67,1,M_288,Other
289,booknlp,COREF,42,I,16954,16955,0,67,1,M_289,Other
290,booknlp,COREF,42,I,16965,16966,0,67,1,M_290,Other
291,booknlp,COREF,42,my,17003,17005,0,67,1,M_291,Other
292,booknlp,COREF,42,I,17020,17021,0,67,1,M_292,Other
293,booknlp,COREF,42,I,17038,17039,0,67,1,M_293,Other
294,exp,exp_name,miss miller,Miss Miller,17095,17106,0,67,1,M_294,PROPN
295,booknlp,COREF,42,she,17157,17160,0,67,1,M_295,Other
296,booknlp,COREF,42,She,17211,17214,0,67,1,M_296,Other
297,booknlp,COREF,42,She,17331,17334,0,67,1,M_297,Other
298,booknlp,COREF,42,she,17391,17394,0,67,1,M_298,Other
299,booknlp,COREF,42,She,17430,17433,0,67,1,M_299,Other
300,booknlp,COREF,42,she,17517,17520,0,67,1,M_300,Other
301,booknlp,COREF,42,she,17582,17585,0,67,1,M_301,Other
302,booknlp,COREF,42,she,17607,17610,0,67,1,M_302,Other
303,booknlp,COREF,42,she,17622,17625,0,67,1,M_303,Other
304,exp,exp_name,winterbourne,Winterbourne,17682,17694,8,68,1,M_304,PROPN
305,exp,exp_name,miss miller,Miss Miller,17709,17720,0,69,1,M_305,PROPN
306,booknlp,COREF,42,me,17769,17771,0,69,1,M_306,Other
307,booknlp,COREF,42,I,17777,17778,0,69,1,M_307,Other
308,booknlp,COREF,42,I,17793,17794,0,69,1,M_308,Other
309,booknlp,COREF,42,I,17831,17832,0,69,1,M_309,Other
310,booknlp,COREF,42,I,17938,17939,0,69,1,M_310,Other
311,booknlp,COREF,42,she,17953,17956,0,69,1,M_311,Other
312,booknlp,COREF,42,I,18027,18028,0,69,1,M_312,Other
313,pdnc,qID,Q64-1,you,18066,18069,8,69,1,M_313,Other
314,booknlp,COREF,42,I,18071,18072,0,69,1,M_314,Other
315,booknlp,COREF,42,I,18118,18119,0,69,1,M_315,Other
316,booknlp,COREF,42,I,18149,18150,0,69,1,M_316,Other
317,booknlp,COREF,42,I,18179,18180,0,69,1,M_317,Other
318,booknlp,COREF,42,I,18217,18218,0,69,1,M_318,Other
319,booknlp,COREF,42,I,18268,18269,0,69,1,M_319,Other
320,booknlp,COREF,42,I,18319,18320,0,69,1,M_320,Other
321,booknlp,COREF,42,I,18354,18355,0,69,1,M_321,Other
322,booknlp,COREF,42,me,18384,18386,0,69,1,M_322,Other
323,exp,exp_name,daisy miller,Daisy Miller,18432,18444,0,69,1,M_323,PROPN
324,booknlp,COREF,42,I,18447,18448,0,69,1,M_324,Other
325,booknlp,COREF,42,she,18558,18561,0,69,1,M_325,Other
326,booknlp,COREF,42,She,18583,18586,0,69,1,M_326,Other
327,booknlp,COREF,42,she,18616,18619,0,69,1,M_327,Other
328,exp,exp_name,winterbourne,Winterbourne,18635,18647,8,69,1,M_328,PROPN
329,booknlp,COREF,42,her,18657,18660,0,69,1,M_329,Other
330,booknlp,COREF,42,her,18675,18678,0,69,1,M_330,Other
331,booknlp,COREF,42,her,18698,18701,0,69,1,M_331,Other
332,booknlp,COREF,42,I,18737,18738,0,69,1,M_332,Other
333,booknlp,COREF,42,she,18757,18760,0,69,1,M_333,Other
334,exp,exp_name,winterbourne,Winterbourne,18812,18824,8,70,1,M_334,PROPN
335,booknlp,COREF,43,He,18871,18873,8,70,1,M_335,Other
336,booknlp,COREF,43,he,19088,19090,8,70,1,M_336,Other
337,exp,exp_name,miss daisy miller,Miss Daisy Miller,19101,19118,0,70,1,M_337,PROPN
338,booknlp,COREF,43,He,19178,19180,8,70,1,M_338,Other
339,booknlp,COREF,43,he,19191,19193,8,70,1,M_339,Other
340,booknlp,COREF,43,he,19227,19229,8,70,1,M_340,Other
341,booknlp,COREF,43,he,19252,19254,8,70,1,M_341,Other
342,booknlp,COREF,43,he,19323,19325,8,70,1,M_342,Other
343,booknlp,COREF,43,he,19373,19375,8,70,1,M_343,Other
344,exp,exp_name,winterbourne,Winterbourne,19712,19724,8,70,1,M_344,PROPN
345,booknlp,COREF,43,his,19734,19737,8,70,1,M_345,Other
346,booknlp,COREF,43,his,19767,19770,8,70,1,M_346,Other
347,booknlp,COREF,43,him,19793,19796,8,70,1,M_347,Other
348,exp,exp_name,miss daisy miller,Miss Daisy Miller,19798,19815,0,70,1,M_348,PROPN
349,booknlp,COREF,43,him,19864,19867,8,70,1,M_349,Other
350,booknlp,COREF,43,him,19947,19950,8,70,1,M_350,Other
351,booknlp,COREF,43,He,19983,19985,8,70,1,M_351,Other
352,exp,exp_name,miss daisy miller,Miss Daisy Miller,20008,20025,0,70,1,M_352,PROPN
353,booknlp,COREF,43,He,20064,20066,8,70,1,M_353,Other
354,booknlp,COREF,43,He,20140,20142,8,70,1,M_354,Other
355,exp,exp_name,miss daisy miller,Miss Daisy Miller,20209,20226,0,70,1,M_355,PROPN
356,exp,exp_name,winterbourne,Winterbourne,20521,20533,8,70,1,M_356,PROPN
357,exp,exp_name,miss daisy miller,Miss Daisy Miller,20599,20616,0,70,1,M_357,PROPN
358,booknlp,COREF,43,He,20618,20620,8,70,1,M_358,Other
359,booknlp,COREF,43,his,20636,20639,8,70,1,M_359,Other
360,booknlp,COREF,43,he,20646,20648,8,70,1,M_360,Other
361,booknlp,COREF,43,himself,20661,20668,8,70,1,M_361,Other
362,booknlp,COREF,43,he,20705,20707,8,70,1,M_362,Other
363,booknlp,COREF,43,he,20723,20725,8,70,1,M_363,Other
364,booknlp,COREF,43,he,20869,20871,8,70,1,M_364,Other
365,pdnc,qID,Q68-0,you,20904,20907,8,71,1,M_365,Other
366,exp,exp_name,winterbourne,Winterbourne,21074,21086,8,72,1,M_366,PROPN
367,pdnc,qID,Q69-1,You,21089,21092,0,72,1,M_367,Other
368,booknlp,COREF,43,I,21098,21099,8,72,1,M_368,Other
369,exp,exp_name,winterbourne,Winterbourne,21319,21331,8,74,1,M_369,PROPN
370,pdnc,qID,Q71-1,you,21372,21375,0,74,1,M_370,Other
371,pdnc,qID,Q71-1,you,21385,21388,0,74,1,M_371,Other
372,exp,exp_name,miss miller,Miss Miller,21452,21463,0,75,1,M_372,PROPN
373,pdnc,qID,Q73-0,you,21472,21475,0,76,1,M_373,Other
374,exp,exp_name,winterbourne,Winterbourne,21497,21509,8,76,1,M_374,PROPN
375,pdnc,qID,Q74-0,Our courier,21522,21533,1,77,1,M_375,Other
376,pdnc,qID,Q74-1,my mother,21634,21643,4,77,1,M_376,Other
377,pdnc,qID,Q74-1,She,21654,21657,4,77,1,M_377,Other
378,pdnc,qID,Q74-1,She,21693,21696,4,77,1,M_378,Other
