,source,idColName,iden,text,startByte,endByte,pdncID,paraID,chapID,mID,mention_type
116,pdnc,qID,Q8-0,her,8539,8542,15,23,1,M_116,Other
117,exp,exp_name,emma,Emma,8561,8565,0,24,1,M_117,PROPN
118,booknlp,COREF,94,her,8671,8674,0,24,1,M_118,Other
119,booknlp,COREF,94,her,8747,8750,0,24,1,M_119,Other
120,exp,exp_name,mr. knightley,Mr. Knightley,8862,8875,6,25,1,M_120,PROPN
121,exp,exp_name,isabella,Isabella,9044,9052,3,25,1,M_121,PROPN
122,booknlp,COREF,93,Hartfield,9327,9336,0,25,1,M_122,PROPN
123,exp,exp_name,mr. woodhouse,Mr. Woodhouse,9426,9439,10,25,1,M_123,PROPN
124,exp,exp_name,mr. knightley,Mr. Knightley,9455,9468,6,25,1,M_124,PROPN
125,exp,exp_name,isabella,Isabella,9554,9562,3,25,1,M_125,PROPN
126,booknlp,COREF,87,her,9568,9571,3,25,1,M_126,Other
127,exp,exp_name,mr. woodhouse,Mr. Woodhouse,9636,9649,10,25,1,M_127,PROPN
128,pdnc,qID,Q9-0,you,9691,9694,6,25,1,M_128,Other
129,pdnc,qID,Q9-0,Mr. Knightley,9696,9709,6,25,1,M_129,PROPN
130,booknlp,COREF,85,I,9758,9759,10,25,1,M_130,Other
131,pdnc,qID,Q9-0,you,9770,9773,6,25,1,M_131,Other
132,pdnc,qID,Q10-0,sir,9820,9823,10,26,1,M_132,PROPN
133,booknlp,COREF,87,I,9877,9878,3,26,1,M_133,Other
134,pdnc,qID,Q10-0,your,9899,9903,10,26,1,M_134,Other
135,pdnc,qID,Q11-0,you,9923,9926,6,27,1,M_135,Other
136,booknlp,COREF,85,I,9967,9968,10,27,1,M_136,Other
137,pdnc,qID,Q11-0,you,9974,9977,6,27,1,M_137,Other
138,pdnc,qID,Q12-0,sir,10008,10011,10,28,1,M_138,PROPN
139,booknlp,COREF,87,my,10021,10023,3,28,1,M_139,Other
140,booknlp,COREF,85,I,10200,10201,10,29,1,M_140,Other
141,booknlp,COREF,87,I,10253,10254,3,30,1,M_141,Other
142,booknlp,COREF,87,I,10350,10351,3,30,1,M_142,Other
143,booknlp,COREF,87,my,10379,10381,3,30,1,M_143,Other
144,booknlp,COREF,87,I,10403,10404,3,30,1,M_144,Other
145,pdnc,qID,Q15-0,poor Miss Taylor,10489,10505,15,31,1,M_145,Other
146,booknlp,COREF,85,Poor Mr.,10531,10539,10,32,1,M_146,Other
147,exp,exp_name,miss woodhouse,Miss Woodhouse,10544,10558,0,32,1,M_147,PROPN
148,pdnc,qID,Q16-0,you,10563,10566,10,32,1,M_148,Other
149,booknlp,COREF,87,I,10579,10580,3,32,1,M_149,Other
150,exp,exp_name,miss taylor,Miss Taylor,10607,10618,15,32,1,M_150,PROPN
151,booknlp,COREF,87,I,10621,10622,3,32,1,M_151,Other
152,pdnc,qID,Q17-0,you,10647,10650,10,32,1,M_152,Other
153,pdnc,qID,Q17-0,Emma,10655,10659,0,32,1,M_153,PROPN
154,exp,exp_name,emma,Emma,10881,10885,0,33,1,M_154,PROPN
155,pdnc,qID,Q18-1,you,10911,10914,6,33,1,M_155,Other
156,pdnc,qID,Q18-1,your,10923,10927,6,33,1,M_156,Other
157,booknlp,COREF,94,I,10934,10935,0,33,1,M_157,Other
158,pdnc,qID,Q18-1,you,10951,10954,6,33,1,M_158,Other
159,pdnc,qID,Q18-1,my father,10978,10987,10,33,1,M_159,Other
160,booknlp,COREF,85,I,11004,11005,10,34,1,M_160,Other
161,pdnc,qID,Q19-0,my dear,11031,11038,0,34,1,M_161,Other
162,exp,exp_name,mr. woodhouse,Mr. Woodhouse,11054,11067,10,34,1,M_162,PROPN
163,booknlp,COREF,85,I,11083,11084,10,34,1,M_163,Other
164,booknlp,COREF,85,I,11095,11096,10,34,1,M_164,Other
165,pdnc,qID,Q20-0,My dearest papa,11144,11159,10,35,1,M_165,Other
166,pdnc,qID,Q20-0,You,11161,11164,10,35,1,M_166,Other
167,pdnc,qID,Q20-0,you,11192,11195,10,35,1,M_167,Other
168,pdnc,qID,Q20-0,Mr. Knightley,11209,11222,6,35,1,M_168,PROPN
169,pdnc,qID,Q20-0,you,11232,11235,10,35,1,M_169,Other
170,pdnc,qID,Q20-0,Mr. Knightley,11288,11301,6,35,1,M_170,PROPN
171,pdnc,qID,Q20-0,you,11331,11334,10,35,1,M_171,Other
172,exp,exp_name,mr. knightley,Mr. Knightley,11415,11428,6,36,1,M_172,PROPN
173,exp,exp_name,emma woodhouse,Emma Woodhouse,11489,11503,0,36,1,M_173,PROPN
174,booknlp,COREF,94,her,11536,11539,0,36,1,M_174,Other
175,exp,exp_name,emma,Emma,11599,11603,0,36,1,M_175,PROPN
176,booknlp,COREF,94,herself,11604,11611,0,36,1,M_176,Other
177,booknlp,COREF,94,she,11613,11616,0,36,1,M_177,Other
178,booknlp,COREF,94,her,11653,11656,0,36,1,M_178,Other
179,booknlp,COREF,94,she,11670,11673,0,36,1,M_179,Other
180,booknlp,COREF,94,her,11731,11734,0,36,1,M_180,Other
181,pdnc,qID,Q21-0,Emma,11778,11782,0,37,1,M_181,PROPN
182,pdnc,qID,Q21-0,her,11805,11808,0,37,1,M_182,Other
183,exp,exp_name,mr. knightley,Mr. Knightley,11816,11829,6,37,1,M_183,PROPN
184,pdnc,qID,Q21-1,Miss Taylor,11871,11882,15,37,1,M_184,PROPN
185,exp,exp_name,emma,Emma,12013,12017,0,38,1,M_185,PROPN
186,pdnc,qID,Q22-1,you,12044,12047,6,38,1,M_186,Other
187,booknlp,COREF,94,I,12084,12085,0,38,1,M_187,Other
188,pdnc,qID,Q22-1,you,12109,12112,6,38,1,M_188,Other
189,pdnc,qID,Q23-0,Dear Emma,12356,12365,0,39,1,M_189,Other
190,booknlp,COREF,94,her,12399,12402,0,39,1,M_190,Other
191,pdnc,qID,Q23-1,Mr. Knightley,12417,12430,6,39,1,M_191,PROPN
192,pdnc,qID,Q23-1,she,12432,12435,0,39,1,M_192,Other
193,pdnc,qID,Q23-1,poor Miss Taylor,12465,12481,15,39,1,M_193,Other
194,pdnc,qID,Q23-1,she,12497,12500,0,39,1,M_194,Other
195,pdnc,qID,Q23-1,she,12527,12530,0,39,1,M_195,Other
196,exp,exp_name,emma,Emma,12545,12549,0,40,1,M_196,PROPN
197,booknlp,COREF,94,her,12562,12565,0,40,1,M_197,Other
198,pdnc,qID,Q24-0,Emma,12629,12633,0,40,1,M_198,PROPN
199,exp,exp_name,mr. knightley,Mr. Knightley,12674,12687,6,40,1,M_199,PROPN
200,pdnc,qID,Q24-1,sir,12731,12734,10,40,1,M_200,PROPN
201,pdnc,qID,Q24-1,she,12764,12767,0,40,1,M_201,Other
202,pdnc,qID,Q24-1,Miss Taylor,12802,12813,15,40,1,M_202,PROPN
203,pdnc,qID,Q24-1,she,12827,12830,0,40,1,M_203,Other
204,pdnc,qID,Q24-1,Miss Taylor,12872,12883,15,40,1,M_204,PROPN
205,pdnc,qID,Q24-1,her,12927,12930,15,40,1,M_205,Other
206,pdnc,qID,Q24-1,her,12957,12960,15,40,1,M_206,Other
207,pdnc,qID,Q24-1,Miss Taylor,13087,13098,15,40,1,M_207,PROPN
208,pdnc,qID,Q24-1,her,13120,13123,15,40,1,M_208,Other
209,pdnc,qID,Q25-0,you,13151,13154,6,41,1,M_209,Other
210,booknlp,COREF,94,me,13191,13193,0,41,1,M_210,Other
211,exp,exp_name,emma,Emma,13201,13205,0,41,1,M_211,PROPN
212,booknlp,COREF,94,I,13242,13243,0,41,1,M_212,Other
213,booknlp,COREF,94,myself,13259,13265,0,41,1,M_213,Other
214,booknlp,COREF,94,I,13267,13268,0,41,1,M_214,Other
215,pdnc,qID,Q25-1,Mr. Weston,13391,13401,9,41,1,M_215,PROPN
216,booknlp,COREF,94,me,13439,13441,0,41,1,M_216,Other
217,exp,exp_name,mr. knightley,Mr. Knightley,13459,13472,6,42,1,M_217,PROPN
218,booknlp,COREF,94,her,13491,13494,0,42,1,M_218,Other
219,booknlp,COREF,94,Her,13496,13499,0,42,1,M_219,Other
220,pdnc,qID,Q26-0,my dear,13528,13535,0,42,1,M_220,Other
221,pdnc,qID,Q26-0,you,13544,13547,0,42,1,M_221,Other
222,pdnc,qID,Q26-0,you,13605,13608,0,42,1,M_222,Other
223,pdnc,qID,Q27-0,you,13683,13686,10,43,1,M_223,Other
224,pdnc,qID,Q27-0,papa,13712,13716,10,43,1,M_224,Other
225,pdnc,qID,Q27-0,you,13823,13826,10,43,1,M_225,Other
226,pdnc,qID,Q27-0,Mr. Weston,13855,13865,9,43,1,M_226,PROPN
227,pdnc,qID,Q27-0,Mr. Weston,13904,13914,9,43,1,M_227,PROPN
228,pdnc,qID,Q27-0,his,14037,14040,9,43,1,M_228,Other
229,pdnc,qID,Q27-0,his,14067,14070,9,43,1,M_229,Other
230,pdnc,qID,Q27-0,he,14112,14114,9,43,1,M_230,Other
231,pdnc,qID,Q27-0,Mr. Weston,14138,14148,9,43,1,M_231,PROPN
232,pdnc,qID,Q27-0,he,14202,14204,9,43,1,M_232,Other
233,pdnc,qID,Q27-0,Mr. Weston,14229,14239,9,43,1,M_233,PROPN
234,pdnc,qID,Q27-0,his,14315,14318,9,43,1,M_234,Other
235,pdnc,qID,Q27-0,the son,14355,14362,1,43,1,M_235,Other
236,pdnc,qID,Q27-0,him,14389,14392,9,43,1,M_236,Other
237,pdnc,qID,Q28-0,Miss Taylor,14528,14539,15,44,1,M_237,PROPN
238,pdnc,qID,Q28-0,him,14555,14558,9,44,1,M_238,Other
239,pdnc,qID,Q28-0,he,14612,14614,9,44,1,M_239,Other
240,pdnc,qID,Q28-0,dear papa,14834,14843,10,44,1,M_240,Other
241,pdnc,qID,Q28-0,you,14845,14848,10,44,1,M_241,Other
242,pdnc,qID,Q29-0,you,14927,14930,0,45,1,M_242,Other
243,exp,exp_name,mr. knightley,Mr. Knightley,14956,14969,6,45,1,M_243,PROPN
244,pdnc,qID,Q29-1,Your,15000,15004,0,45,1,M_244,Other
245,pdnc,qID,Q29-1,you,15053,15056,0,45,1,M_245,Other
246,pdnc,qID,Q29-1,your,15211,15215,0,45,1,M_246,Other
247,pdnc,qID,Q29-1,you,15237,15240,0,45,1,M_247,Other
248,pdnc,qID,Q29-1,your,15261,15265,0,45,1,M_248,Other
249,pdnc,qID,Q29-1,your,15279,15283,0,45,1,M_249,Other
250,pdnc,qID,Q29-1,Miss Taylor,15360,15371,15,45,1,M_250,PROPN
251,exp,exp_name,mr. weston,Mr. Weston,15375,15385,9,45,1,M_251,PROPN
252,pdnc,qID,Q29-1,you,15476,15479,0,45,1,M_252,Other
253,pdnc,qID,Q29-1,your,15506,15510,0,45,1,M_253,Other
254,pdnc,qID,Q29-1,you,15527,15530,0,45,1,M_254,Other
255,pdnc,qID,Q29-1,You,15541,15544,0,45,1,M_255,Other
256,pdnc,qID,Q30-0,Mr. Weston,16063,16073,9,46,1,M_256,PROPN
257,booknlp,COREF,93,Hartfield,16230,16239,0,46,1,M_257,PROPN
258,pdnc,qID,Q31-0,Weston,16311,16317,9,47,1,M_258,Other
259,pdnc,qID,Q31-0,Miss Taylor,16357,16368,15,47,1,M_259,PROPN
260,pdnc,qID,Q32-0,Emma,16509,16513,0,48,1,M_260,PROPN
261,booknlp,COREF,94,herself,16530,16537,0,48,1,M_261,Other
262,pdnc,qID,Q32-0,she,16542,16545,0,48,1,M_262,Other
263,exp,exp_name,mr. woodhouse,Mr. Woodhouse,16579,16592,10,48,1,M_263,PROPN
264,pdnc,qID,Q32-1,my dear,16627,16634,0,48,1,M_264,Other
265,pdnc,qID,Q33-0,papa,16757,16761,10,49,1,M_265,Other
266,pdnc,qID,Q33-0,Mr. Elton,16772,16781,8,49,1,M_266,PROPN
267,pdnc,qID,Q33-0,Mr. Elton,16788,16797,8,49,1,M_267,PROPN
268,pdnc,qID,Q33-0,You,16799,16802,10,49,1,M_268,Other
269,pdnc,qID,Q33-0,Mr. Elton,16808,16817,8,49,1,M_269,PROPN
270,pdnc,qID,Q33-0,papa,16819,16823,10,49,1,M_270,Other
271,pdnc,qID,Q33-0,him,16859,16862,8,49,1,M_271,Other
272,pdnc,qID,Q33-0,him,16905,16908,8,49,1,M_272,Other
273,pdnc,qID,Q33-0,he,16914,16916,8,49,1,M_273,Other
274,pdnc,qID,Q33-0,his,16963,16966,8,49,1,M_274,Other
275,pdnc,qID,Q33-0,him,17022,17025,8,49,1,M_275,Other
276,pdnc,qID,Q33-0,he,17064,17066,8,49,1,M_276,Other
277,pdnc,qID,Q33-0,he,17099,17101,8,49,1,M_277,Other
278,pdnc,qID,Q33-0,he,17128,17130,8,49,1,M_278,Other
279,pdnc,qID,Q33-0,him,17180,17183,8,49,1,M_279,Other
280,pdnc,qID,Q33-0,Mr. Elton,17206,17215,8,49,1,M_280,PROPN
281,pdnc,qID,Q33-0,him,17258,17261,8,49,1,M_281,Other
282,pdnc,qID,Q34-0,Mr. Elton,17276,17285,8,50,1,M_282,PROPN
283,booknlp,COREF,85,I,17357,17358,10,50,1,M_283,Other
284,pdnc,qID,Q34-0,him,17383,17386,8,50,1,M_284,Other
285,pdnc,qID,Q34-0,you,17395,17398,0,50,1,M_285,Other
286,pdnc,qID,Q34-0,him,17412,17415,8,50,1,M_286,Other
287,pdnc,qID,Q34-0,my dear,17431,17438,0,50,1,M_287,Other
288,pdnc,qID,Q34-0,him,17444,17447,8,50,1,M_288,Other
289,booknlp,COREF,85,I,17517,17518,10,50,1,M_289,Other
290,pdnc,qID,Q34-0,Mr. Knightley,17528,17541,6,50,1,M_290,PROPN
291,pdnc,qID,Q34-0,him,17569,17572,8,50,1,M_291,Other
292,pdnc,qID,Q35-0,sir,17608,17611,10,51,1,M_292,PROPN
293,exp,exp_name,mr. knightley,Mr. Knightley,17632,17645,6,51,1,M_293,PROPN
294,pdnc,qID,Q35-1,you,17675,17678,10,51,1,M_294,Other
295,pdnc,qID,Q35-1,him,17733,17736,8,51,1,M_295,Other
296,pdnc,qID,Q35-1,Emma,17748,17752,0,51,1,M_296,PROPN
297,pdnc,qID,Q35-1,him,17763,17766,8,51,1,M_297,Other
298,pdnc,qID,Q35-1,him,17818,17821,8,51,1,M_298,Other
299,pdnc,qID,Q35-1,his,17831,17834,8,51,1,M_299,Other
300,booknlp,COREF,150,himself,17911,17918,8,51,1,M_300,Other
301,exp,exp_name,mr. weston,Mr. Weston,17937,17947,9,53,2,M_301,PROPN
302,booknlp,COREF,86,He,18097,18099,9,53,2,M_302,Other
303,booknlp,COREF,86,his,18256,18259,9,53,2,M_303,Other
304,booknlp,COREF,86,his,18376,18379,9,53,2,M_304,Other
305,exp,exp_name,weston,Weston,18412,18418,9,54,2,M_305,PROPN
306,exp,exp_name,churchill,Churchill,18513,18522,1,54,2,M_306,PROPN
307,exp,exp_name,churchill,Churchill,18562,18571,1,54,2,M_307,PROPN
308,exp,exp_name,churchill,Churchill,18757,18766,1,55,2,M_308,PROPN
309,exp,exp_name,churchill,Churchill,19001,19010,1,55,2,M_309,PROPN
310,exp,exp_name,mrs. weston,Mrs. Weston,19116,19127,15,55,2,M_310,PROPN
311,exp,exp_name,weston,Weston,19761,19767,9,55,2,M_311,PROPN
312,exp,exp_name,churchill,Churchill,19778,19787,1,55,2,M_312,PROPN
313,exp,exp_name,weston,Weston,19810,19816,9,56,2,M_313,PROPN
314,exp,exp_name,churchill,Churchill,20295,20304,1,56,2,M_314,PROPN
315,exp,exp_name,frank,Frank,20445,20450,1,56,2,M_315,PROPN
316,exp,exp_name,miss taylor,Miss Taylor,21424,21435,15,57,2,M_316,PROPN
317,exp,exp_name,miss taylor,Miss Taylor,21545,21556,15,58,2,M_317,PROPN
318,exp,exp_name,frank,Frank,22483,22488,1,59,2,M_318,PROPN
319,booknlp,COREF,103,his,22535,22538,1,59,2,M_319,Other
320,booknlp,COREF,103,him,22600,22603,1,59,2,M_320,Other
321,exp,exp_name,churchill,Churchill,22623,22632,1,59,2,M_321,PROPN
322,exp,exp_name,mr. weston,Mr. Weston,22858,22868,9,59,2,M_322,PROPN
323,booknlp,COREF,86,he,22960,22962,9,59,2,M_323,Other
324,booknlp,COREF,86,He,22993,22995,9,59,2,M_324,Other
325,booknlp,COREF,86,his,23000,23003,9,59,2,M_325,Other
326,booknlp,COREF,86,his,23056,23059,9,59,2,M_326,Other
327,exp,exp_name,mr. frank churchill,Mr. Frank Churchill,23271,23290,1,60,2,M_327,PROPN
328,booknlp,COREF,103,him,23356,23359,1,60,2,M_328,Other
329,booknlp,COREF,103,he,23421,23423,1,60,2,M_329,Other
330,booknlp,COREF,103,his,23448,23451,1,60,2,M_330,Other
331,booknlp,COREF,103,His,23458,23461,1,60,2,M_331,Other
332,booknlp,COREF,103,his,23478,23481,1,60,2,M_332,Other
333,booknlp,COREF,103,his,23545,23548,1,61,2,M_333,Other
334,exp,exp_name,miss bates,Miss Bates,23759,23769,7,61,2,M_334,PROPN
335,exp,exp_name,miss bates,Miss Bates,23788,23798,7,61,2,M_335,PROPN
336,exp,exp_name,mr. frank churchill,Mr. Frank Churchill,23840,23859,1,61,2,M_336,PROPN
337,booknlp,COREF,103,he,23934,23936,1,61,2,M_337,Other
338,booknlp,COREF,103,his,23952,23955,1,61,2,M_338,Other
339,exp,exp_name,mrs. weston,Mrs. Weston,24077,24088,15,61,2,M_339,PROPN
340,exp,exp_name,mr. frank churchill,Mr. Frank Churchill,24152,24171,1,61,2,M_340,PROPN
341,exp,exp_name,mrs. weston,Mrs. Weston,24187,24198,15,61,2,M_341,PROPN
342,exp,exp_name,mr. woodhouse,Mr. Woodhouse,24252,24265,10,61,2,M_342,PROPN
343,exp,exp_name,mr. woodhouse,Mr. Woodhouse,24281,24294,10,61,2,M_343,PROPN
344,booknlp,COREF,85,he,24315,24317,10,61,2,M_344,Other
345,booknlp,COREF,85,he,24323,24325,10,61,2,M_345,Other
346,booknlp,COREF,85,his,24362,24365,10,61,2,M_346,Other
347,exp,exp_name,mrs. weston,Mrs. Weston,24414,24425,15,62,2,M_347,PROPN
348,exp,exp_name,emma,Emma,25044,25048,0,63,2,M_348,PROPN
349,booknlp,COREF,94,her,25124,25127,0,63,2,M_349,Other
350,exp,exp_name,emma,Emma,25156,25160,0,63,2,M_350,PROPN
351,booknlp,COREF,94,she,25189,25192,0,63,2,M_351,Other
352,booknlp,COREF,94,her,25211,25214,0,63,2,M_352,Other
353,booknlp,COREF,94,her,25328,25331,0,63,2,M_353,Other
354,exp,exp_name,mr. weston,Mr. Weston,25538,25548,9,63,2,M_354,PROPN
355,booknlp,COREF,94,Her,25694,25697,0,64,2,M_355,Other
356,exp,exp_name,mrs. weston,Mrs. Weston,25760,25771,15,64,2,M_356,PROPN
357,booknlp,COREF,94,her,25808,25811,0,64,2,M_357,Other
358,booknlp,COREF,94,her,25826,25829,0,64,2,M_358,Other
359,booknlp,COREF,94,her,25854,25857,0,64,2,M_359,Other
360,exp,exp_name,emma,Emma,25912,25916,0,64,2,M_360,PROPN
361,booknlp,COREF,94,she,25926,25929,0,64,2,M_361,Other
