,source,idColName,iden,text,startByte,endByte,pdncID,paraID,chapID,mID,mention_type
226,exp,exp_name,the tall dark one,The tall dark one,25285,25302,17,206,3,M_226,PROPN
227,exp,exp_name,lett,Lett,25311,25315,17,206,3,M_227,PROPN
228,booknlp,COREF,205,you,25330,25333,10,206,3,M_228,Other
229,exp,exp_name,the wavy blond one,The wavy blond one,25345,25363,49,207,3,M_229,PROPN
230,booknlp,COREF,205,you,25381,25384,10,207,3,M_230,Other
231,exp,exp_name,brett,Brett,25417,25422,6,207,3,M_231,PROPN
232,exp,exp_name,georgette,Georgette,25863,25872,10,208,3,M_232,PROPN
233,exp,exp_name,the tall blond youth,the tall blond youth,25890,25910,49,208,3,M_233,PROPN
234,exp,exp_name,cohn,Cohn,26189,26193,23,209,3,M_234,PROPN
235,booknlp,COREF,200,Frances,26213,26220,9,209,3,M_235,Other
236,exp,exp_name,mrs. braddocks,Mrs. Braddocks,26234,26248,21,209,3,M_236,PROPN
237,exp,exp_name,robert prentiss,Robert Prentiss,26291,26306,24,209,3,M_237,PROPN
238,pdnc,qID,Q171-0,You,26609,26612,15,214,3,M_238,Other
239,pdnc,qID,Q173-0,you,26671,26674,15,216,3,M_239,Other
240,pdnc,qID,Q176-1,you,26841,26844,24,220,3,M_240,Other
241,pdnc,qID,Q177-0,you,26868,26871,15,221,3,M_241,Other
242,exp,exp_name,mrs. braddocks,Mrs. Braddocks,26974,26988,21,222,3,M_242,PROPN
243,pdnc,qID,Q178-0,Robert,27023,27029,24,222,3,M_243,PROPN
244,pdnc,qID,Q178-1,He,27043,27045,24,222,3,M_244,Other
245,pdnc,qID,Q178-1,you,27068,27071,15,222,3,M_245,Other
246,pdnc,qID,Q180-0,Your fianc e,27158,27170,10,224,3,M_246,Other
247,exp,exp_name,mrs. braddocks,Mrs. Braddocks,27199,27213,21,224,3,M_247,PROPN
248,exp,exp_name,georgette,Georgette,27244,27253,10,224,3,M_248,PROPN
249,exp,exp_name,lett,Lett,27308,27312,17,224,3,M_249,PROPN
250,pdnc,qID,Q181-0,she,27322,27325,10,225,3,M_250,Other
251,exp,exp_name,mrs. braddocks,Mrs. Braddocks,27352,27366,21,226,3,M_251,PROPN
252,exp,exp_name,cohn,Cohn,27369,27373,23,227,3,M_252,PROPN
253,pdnc,qID,Q183-0,Jake,27393,27397,15,227,3,M_253,Other
254,pdnc,qID,Q184-0,you,27476,27479,15,227,3,M_254,Other
255,pdnc,qID,Q184-0,You,27481,27484,15,227,3,M_255,Other
256,booknlp,COREF,212,me,27554,27556,6,228,3,M_256,Other
257,exp,exp_name,brett,Brett,27572,27577,6,229,3,M_257,PROPN
258,booknlp,COREF,212,you,27607,27610,6,230,3,M_258,Other
259,pdnc,qID,Q187-0,Brett,27628,27633,6,231,3,M_259,PROPN
260,pdnc,qID,Q187-1,you,27656,27659,6,231,3,M_260,Other
261,booknlp,COREF,212,I,27705,27706,6,232,3,M_261,Other
262,booknlp,COREF,212,She,27745,27748,6,233,3,M_262,Other
263,exp,exp_name,robert cohn,Robert Cohn,27783,27794,23,233,3,M_263,PROPN
264,booknlp,COREF,212,her,27806,27809,6,233,3,M_264,Other
265,exp,exp_name,cohn,Cohn,27900,27904,23,233,3,M_265,PROPN
266,exp,exp_name,brett,Brett,27990,27995,6,234,3,M_266,PROPN
267,booknlp,COREF,212,She,28021,28024,6,234,3,M_267,Other
268,booknlp,COREF,212,her,28079,28082,6,234,3,M_268,Other
269,booknlp,COREF,212,She,28119,28122,6,234,3,M_269,Other
270,booknlp,COREF,212,She,28141,28144,6,234,3,M_270,Other
271,pdnc,qID,Q189-0,you,28269,28272,6,235,3,M_271,Other
272,pdnc,qID,Q189-0,Brett,28282,28287,6,235,3,M_272,PROPN
273,pdnc,qID,Q190-0,they,28307,28311,17,236,3,M_273,Other
274,pdnc,qID,Q190-0,you,28324,28327,15,236,3,M_274,Other
275,pdnc,qID,Q190-0,my dear,28329,28336,15,236,3,M_275,Other
276,pdnc,qID,Q190-0,you,28348,28351,15,236,3,M_276,Other
277,pdnc,qID,Q190-0,it,28356,28358,10,236,3,M_277,Other
278,pdnc,qID,Q192-0,you,28394,28397,15,238,3,M_278,Other
279,exp,exp_name,brett,Brett,28448,28453,6,240,3,M_279,PROPN
280,pdnc,qID,Q194-0,you,28478,28481,15,240,3,M_280,Other
281,pdnc,qID,Q194-0,Jake,28483,28487,15,240,3,M_281,Other
282,pdnc,qID,Q194-0,Frances,28526,28533,9,240,3,M_282,Other
283,exp,exp_name,cohn,Cohn,28560,28564,23,241,3,M_283,PROPN
284,exp,exp_name,brett,Brett,28607,28612,6,242,3,M_284,PROPN
285,booknlp,COREF,212,She,28619,28622,6,242,3,M_285,Other
286,pdnc,qID,Q196-0,You,28640,28643,6,243,3,M_286,Other
287,exp,exp_name,robert cohn,Robert Cohn,28791,28802,23,245,3,M_287,PROPN
288,pdnc,qID,Q198-0,you,28815,28818,6,245,3,M_288,Other
289,pdnc,qID,Q198-0,Lady Brett,28839,28849,6,245,3,M_289,PROPN
290,exp,exp_name,brett,Brett,28853,28858,6,246,3,M_290,PROPN
291,booknlp,COREF,212,I,28875,28876,6,246,3,M_291,Other
292,pdnc,qID,Q199-0,Jacob,28908,28913,15,246,3,M_292,PROPN
293,booknlp,COREF,212,she,28916,28919,6,246,3,M_293,Other
294,pdnc,qID,Q199-1,You,28930,28933,15,246,3,M_294,Other
295,pdnc,qID,Q199-1,Jake,28964,28968,15,246,3,M_295,Other
296,exp,exp_name,cohn,Cohn,29000,29004,23,247,3,M_296,PROPN
297,exp,exp_name,brett,Brett,29022,29027,6,248,3,M_297,PROPN
298,exp,exp_name,brett,Brett,29090,29095,6,248,3,M_298,PROPN
299,exp,exp_name,cohn,Cohn,29115,29119,23,248,3,M_299,PROPN
300,booknlp,COREF,212,her,29157,29160,6,248,3,M_300,Other
301,pdnc,qID,Q202-0,You,29164,29167,6,249,3,M_301,Other
302,booknlp,COREF,212,her,29204,29207,6,249,3,M_302,Other
303,pdnc,qID,Q203-0,Poor chap,29232,29241,23,250,3,M_303,Other
304,booknlp,COREF,212,I,29243,29244,6,250,3,M_304,Other
305,pdnc,qID,Q204-1,you,29307,29310,6,251,3,M_305,Other
306,booknlp,COREF,212,You,29362,29365,6,253,3,M_306,Other
307,booknlp,COREF,212,I,29391,29392,6,254,3,M_307,Other
308,exp,exp_name,georgette,Georgette,29535,29544,10,255,3,M_308,PROPN
309,pdnc,qID,Q209-0,you,29596,29599,15,256,3,M_309,Other
310,pdnc,qID,Q209-0,her,29609,29612,10,256,3,M_310,Other
311,pdnc,qID,Q210-0,her,29646,29649,10,257,3,M_311,Other
312,pdnc,qID,Q211-0,You,29654,29657,15,258,3,M_312,Other
313,pdnc,qID,Q215-0,'s,29730,29732,15,262,3,M_313,Other
314,pdnc,qID,Q215-0,She,29750,29753,10,262,3,M_314,Other
315,pdnc,qID,Q216-0,you,29782,29785,6,263,3,M_315,Other
316,pdnc,qID,Q217-0,you,29810,29813,15,264,3,M_316,Other
317,exp,exp_name,brett,Brett,29914,29919,6,265,3,M_317,PROPN
318,exp,exp_name,cohn,Cohn,29938,29942,23,265,3,M_318,PROPN
319,booknlp,COREF,212,her,29958,29961,6,265,3,M_319,Other
320,exp,exp_name,the patronne,The patronne,30016,30028,35,265,3,M_320,PROPN
321,exp,exp_name,the patronne,the patronne,30134,30146,35,265,3,M_321,PROPN
322,pdnc,qID,Q218-0,the girl I came with,30153,30173,10,266,3,M_322,Other
323,pdnc,qID,Q218-0,you,30192,30195,35,266,3,M_323,Other
324,pdnc,qID,Q218-0,her,30201,30204,10,266,3,M_324,Other
325,pdnc,qID,Q218-1,she,30224,30227,10,266,3,M_325,Other
326,pdnc,qID,Q218-1,you,30271,30274,35,266,3,M_326,Other
327,pdnc,qID,Q219-0,Monsieur,30311,30319,15,267,3,M_327,PROPN
328,exp,exp_name,the patronne,the patronne,30322,30334,35,267,3,M_328,PROPN
329,pdnc,qID,Q219-1,You,30342,30345,15,267,3,M_329,Other
330,exp,exp_name,cohn,Cohn,30407,30411,23,269,3,M_330,PROPN
331,exp,exp_name,brett,Brett,30433,30438,6,269,3,M_331,PROPN
332,booknlp,COREF,212,She,30440,30443,6,269,3,M_332,Other
333,pdnc,qID,Q221-0,Cohn,30490,30494,23,269,3,M_333,Other
334,pdnc,qID,Q222-0,You,30551,30554,15,270,3,M_334,Other
335,pdnc,qID,Q222-0,your,30572,30576,15,270,3,M_335,Other
336,exp,exp_name,brett,Brett,30592,30597,6,270,3,M_336,PROPN
337,pdnc,qID,Q227-0,You,30752,30755,6,275,3,M_337,Other
338,exp,exp_name,a waiter,a waiter,30855,30863,2,277,3,M_338,PROPN
339,exp,exp_name,the waiter,The waiter,31000,31010,37,279,3,M_339,PROPN
340,exp,exp_name,brett,Brett,31047,31052,6,279,3,M_340,PROPN
341,exp,exp_name,the waiter,the waiter,31082,31092,37,279,3,M_341,PROPN
342,booknlp,COREF,454,him,31139,31142,46,279,3,M_342,Other
343,booknlp,COREF,454,him,31165,31168,46,280,3,M_343,Other
344,exp,exp_name,the driver,the driver,31195,31205,46,281,3,M_344,PROPN
345,exp,exp_name,brett,Brett,31270,31275,6,281,3,M_345,PROPN
346,booknlp,COREF,212,her,31308,31311,6,281,3,M_346,Other
347,booknlp,COREF,212,her,31349,31352,6,281,3,M_347,Other
348,pdnc,qID,Q232-0,darling,31389,31396,15,282,3,M_348,Other
349,booknlp,COREF,212,I,31398,31399,6,282,3,M_349,Other
350,exp,exp_name,brett,Brett,31423,31428,6,282,3,M_350,PROPN
351,exp,exp_name,brett,Brett,31981,31986,6,284,4,M_351,PROPN
352,booknlp,COREF,212,Her,32002,32005,6,284,4,M_352,Other
353,booknlp,COREF,212,her,32027,32030,6,284,4,M_353,Other
354,booknlp,COREF,212,her,32100,32103,6,284,4,M_354,Other
355,exp,exp_name,brett,Brett,32256,32261,6,284,4,M_355,PROPN
356,booknlp,COREF,212,her,32300,32303,6,284,4,M_356,Other
357,booknlp,COREF,212,her,32390,32393,6,284,4,M_357,Other
358,booknlp,COREF,212,she,32433,32436,6,284,4,M_358,Other
359,booknlp,COREF,212,she,32508,32511,6,284,4,M_359,Other
