,source,idColName,iden,text,startByte,endByte,pdncID,paraID,chapID,mID,mention_type
195,exp,exp_name,mrs. munt,Mrs. Munt,18815,18824,6,81,3,M_195,PROPN
196,booknlp,COREF,264,her,18900,18903,6,81,3,M_196,Other
197,exp,exp_name,margaret,Margaret,18980,18988,25,81,3,M_197,PROPN
198,exp,exp_name,mr. schlegel,Mr. Schlegel,19094,19106,13,81,3,M_198,PROPN
199,exp,exp_name,mrs. munt,Mrs. Munt,19125,19134,6,81,3,M_199,PROPN
200,booknlp,COREF,264,her,19148,19151,6,81,3,M_200,Other
201,exp,exp_name,margaret,Margaret,19159,19167,25,81,3,M_201,PROPN
202,booknlp,COREF,264,I,19276,19277,6,81,3,M_202,Other
203,exp,exp_name,mrs. munt,Mrs. Munt,19320,19329,6,81,3,M_203,PROPN
204,booknlp,COREF,264,she,19350,19353,6,81,3,M_204,Other
205,booknlp,COREF,264,She,19359,19362,6,81,3,M_205,Other
206,booknlp,COREF,264,her,19374,19377,6,81,3,M_206,Other
207,exp,exp_name,margaret,Margaret,19391,19399,25,81,3,M_207,PROPN
208,pdnc,qID,Q41-0,dear,19685,19689,25,81,3,M_208,Other
209,exp,exp_name,margaret,Margaret,19693,19701,25,81,3,M_209,PROPN
210,exp,exp_name,mrs. munt,Mrs. Munt,19927,19936,6,81,3,M_210,PROPN
211,booknlp,COREF,264,I,19975,19976,6,81,3,M_211,Other
212,pdnc,qID,Q42-0,poor Margaret,20030,20043,25,81,3,M_212,Other
213,exp,exp_name,helen,Helen,20095,20100,16,81,3,M_213,PROPN
214,exp,exp_name,helen,Helen,20153,20158,16,81,3,M_214,PROPN
215,exp,exp_name,mrs. munt,Mrs. Munt,20879,20888,6,81,3,M_215,PROPN
216,booknlp,COREF,264,she,20954,20957,6,81,3,M_216,Other
217,exp,exp_name,mrs. munt,Mrs. Munt,21108,21117,6,82,3,M_217,PROPN
218,booknlp,COREF,264,She,21169,21172,6,82,3,M_218,Other
219,booknlp,COREF,264,She,21290,21293,6,82,3,M_219,Other
220,booknlp,COREF,264,She,21398,21401,6,82,3,M_220,Other
221,booknlp,COREF,264,her,21478,21481,6,82,3,M_221,Other
222,exp,exp_name,mrs. munt,Mrs. Munt,21760,21769,6,82,3,M_222,PROPN
223,booknlp,COREF,264,hers,21800,21804,6,82,3,M_223,Other
224,booknlp,COREF,264,her,21838,21841,6,82,3,M_224,Other
225,exp,exp_name,helen,Helen,21870,21875,16,82,3,M_225,PROPN
226,exp,exp_name,mrs. munt,Mrs. Munt,22302,22311,6,83,3,M_226,PROPN
227,exp,exp_name,helen,Helen,22605,22610,16,84,3,M_227,PROPN
228,exp,exp_name,mrs. munt,Mrs. Munt,22872,22881,6,84,3,M_228,PROPN
229,booknlp,COREF,264,I,22901,22902,6,85,3,M_229,Other
230,booknlp,COREF,264,she,22918,22921,6,85,3,M_230,Other
231,exp,exp_name,the ticket boy,the ticket boy,22934,22948,43,85,3,M_231,PROPN
232,pdnc,qID,Q43-1,you,22981,22984,43,85,3,M_232,Other
233,pdnc,qID,Q44-0,Mr. Wilcox,23006,23016,8,86,3,M_233,PROPN
234,pdnc,qID,Q45-0,She,23082,23085,6,88,3,M_234,Other
235,exp,exp_name,mrs. munt,Mrs. Munt,23162,23171,6,89,3,M_235,PROPN
236,booknlp,COREF,264,she,23271,23274,6,89,3,M_236,Other
237,booknlp,COREF,264,me,23312,23314,6,89,3,M_237,Other
238,pdnc,qID,Q46-0,the younger Mr. Wilcox,23335,23357,34,89,3,M_238,Other
239,pdnc,qID,Q47-0,you,23410,23413,6,90,3,M_239,Other
240,booknlp,COREF,264,herself,23444,23451,6,91,3,M_240,Other
241,booknlp,COREF,264,I--,23487,23490,6,91,3,M_241,PROPN
242,booknlp,COREF,264,She,23492,23495,6,91,3,M_242,Other
243,exp,exp_name,the ticket boy,the ticket boy,23513,23527,43,91,3,M_243,PROPN
244,booknlp,COREF,264,her,23540,23543,6,91,3,M_244,Other
245,booknlp,COREF,264,I,23552,23553,6,91,3,M_245,Other
246,exp,exp_name,miss schlegel,Miss Schlegel,23557,23570,25,91,3,M_246,PROPN
247,booknlp,COREF,264,I,23579,23580,6,91,3,M_247,Other
248,booknlp,COREF,264,myself,23600,23606,6,91,3,M_248,Other
249,booknlp,COREF,264,I,23617,23618,6,91,3,M_249,Other
250,booknlp,COREF,264,My,23620,23622,6,91,3,M_250,Other
251,exp,exp_name,mrs. munt,Mrs. Munt,23631,23640,6,91,3,M_251,PROPN
252,booknlp,COREF,264,She,23644,23647,6,92,3,M_252,Other
253,booknlp,COREF,661,he,23667,23669,43,92,3,M_253,Other
254,booknlp,COREF,661,his,23677,23680,43,92,3,M_254,Other
255,pdnc,qID,Q51-0,Miss Schlegel,23721,23734,16,92,3,M_255,PROPN
256,pdnc,qID,Q51-0,you,23760,23763,6,92,3,M_256,Other
257,pdnc,qID,Q51-0,her,23776,23779,16,92,3,M_257,Other
258,booknlp,COREF,661,I,23797,23798,43,94,3,M_258,Other
259,pdnc,qID,Q53-0,you,23807,23810,6,94,3,M_259,Other
260,booknlp,COREF,661,He,23835,23837,43,94,3,M_260,Other
261,booknlp,COREF,661,I,23866,23867,43,94,3,M_261,Other
262,pdnc,qID,Q54-0,you,23875,23878,6,94,3,M_262,Other
263,pdnc,qID,Q56-0,you,23929,23932,6,96,3,M_263,Other
264,pdnc,qID,Q57-0,My niece,24005,24013,16,97,3,M_264,Other
265,booknlp,COREF,264,you,24026,24029,6,97,3,M_265,Other
266,booknlp,COREF,661,I,24052,24053,43,98,3,M_266,Other
267,pdnc,qID,Q58-0,my father,24069,24078,17,98,3,M_267,Other
268,pdnc,qID,Q58-0,He,24080,24082,17,98,3,M_268,Other
269,pdnc,qID,Q58-0,your,24104,24108,6,98,3,M_269,Other
270,booknlp,COREF,264,You,24116,24119,6,98,3,M_270,Other
271,pdnc,qID,Q58-0,Miss Schlegel,24127,24140,16,98,3,M_271,PROPN
272,pdnc,qID,Q58-0,You,24151,24154,6,98,3,M_272,Other
273,booknlp,COREF,661,I,24178,24179,43,98,3,M_273,Other
274,booknlp,COREF,264,I,24189,24190,6,99,3,M_274,Other
275,exp,exp_name,mrs. munt,Mrs. Munt,24221,24230,6,99,3,M_275,PROPN
276,booknlp,COREF,264,herself,24247,24254,6,99,3,M_276,Other
277,booknlp,COREF,264,she,24276,24279,6,99,3,M_277,Other
278,exp,exp_name,helen,Helen,24292,24297,16,99,3,M_278,PROPN
279,booknlp,COREF,264,her,24363,24366,6,99,3,M_279,Other
280,booknlp,COREF,264,her,24378,24381,6,99,3,M_280,Other
281,booknlp,COREF,264,She,24417,24420,6,99,3,M_281,Other
282,pdnc,qID,Q60-0,you,24693,24696,6,101,3,M_282,Other
283,booknlp,COREF,264,you,24925,24928,6,103,3,M_283,Other
284,booknlp,COREF,264,you,24940,24943,6,103,3,M_284,Other
285,pdnc,qID,Q63-0,you,25173,25176,6,104,3,M_285,Other
286,exp,exp_name,mrs. munt,Mrs. Munt,25216,25225,6,105,3,M_286,PROPN
287,booknlp,COREF,264,she,25230,25233,6,105,3,M_287,Other
288,booknlp,COREF,264,herself,25242,25249,6,105,3,M_288,Other
289,booknlp,COREF,264,her,25303,25306,6,105,3,M_289,Other
290,booknlp,COREF,264,She,25349,25352,6,105,3,M_290,Other
291,booknlp,COREF,264,she,25373,25376,6,105,3,M_291,Other
292,booknlp,COREF,264,she,25442,25445,6,105,3,M_292,Other
293,booknlp,COREF,264,she,25533,25536,6,105,3,M_293,Other
294,booknlp,COREF,264,I,25572,25573,6,105,3,M_294,Other
295,pdnc,qID,Q67-0,you,25610,25613,6,106,3,M_295,Other
296,exp,exp_name,mrs. munt,Mrs. Munt,25709,25718,6,106,3,M_296,PROPN
297,pdnc,qID,Q67-1,my father,25752,25761,17,106,3,M_297,Other
298,booknlp,COREF,264,You,25795,25798,6,107,3,M_298,Other
299,pdnc,qID,Q68-0,Helen,25818,25823,16,107,3,M_299,PROPN
300,exp,exp_name,mrs. munt,Mrs. Munt,26009,26018,6,108,3,M_300,PROPN
301,pdnc,qID,Q69-0,The mater,26100,26109,32,108,3,M_301,Other
302,pdnc,qID,Q69-0,you,26135,26138,6,108,3,M_302,Other
303,exp,exp_name,a bearded porter,A bearded porter,26217,26233,0,109,3,M_303,PROPN
304,pdnc,qID,Q71-0,you,26488,26491,0,109,3,M_304,Other
305,pdnc,qID,Q72-0,Mrs. Munt,26603,26612,6,110,3,M_305,PROPN
306,exp,exp_name,mr. wilcox,Mr. Wilcox,26629,26639,17,111,3,M_306,PROPN
307,pdnc,qID,Q74-0,you,26651,26654,6,112,3,M_307,Other
308,exp,exp_name,margaret,Margaret,26917,26925,25,114,3,M_308,PROPN
309,exp,exp_name,margaret,Margaret,26986,26994,25,114,3,M_309,PROPN
310,exp,exp_name,the bearded porter,the bearded porter,27298,27316,0,115,3,M_310,PROPN
311,exp,exp_name,mrs. munt,Mrs. Munt,27459,27468,6,116,3,M_311,PROPN
312,exp,exp_name,mr. wilcox,Mr. Wilcox,27638,27648,17,118,3,M_312,PROPN
313,pdnc,qID,Q78-1,Margaret,27670,27678,25,118,3,M_313,PROPN
314,pdnc,qID,Q78-1,Helen,27727,27732,16,118,3,M_314,PROPN
315,pdnc,qID,Q80-0,Helen,27977,27982,16,120,3,M_315,PROPN
316,pdnc,qID,Q80-0,Helen,27984,27989,16,120,3,M_316,PROPN
317,pdnc,qID,Q80-0,Helen,28002,28007,16,120,3,M_317,PROPN
318,pdnc,qID,Q80-0,her,28090,28093,16,120,3,M_318,Other
319,pdnc,qID,Q82-0,Margaret,28813,28821,25,122,3,M_319,PROPN
320,pdnc,qID,Q82-0,poor Tibby,28860,28870,45,122,3,M_320,Other
321,pdnc,qID,Q82-0,her,28898,28901,25,122,3,M_321,Other
322,pdnc,qID,Q84-0,Helen,29052,29057,16,124,3,M_322,PROPN
323,exp,exp_name,mr. wilcox,Mr. Wilcox,29059,29069,17,124,3,M_323,PROPN
324,pdnc,qID,Q84-0,my niece,29071,29079,16,124,3,M_324,Other
325,pdnc,qID,Q85-0,Miss Schlegel,29318,29331,16,126,3,M_325,PROPN
326,booknlp,COREF,264,I,29379,29380,6,127,3,M_326,Other
327,exp,exp_name,mrs. munt,Mrs. Munt,29433,29442,6,127,3,M_327,PROPN
328,pdnc,qID,Q86-1,Her,29445,29448,16,127,3,M_328,Other
329,pdnc,qID,Q88-0,she,29510,29513,16,129,3,M_329,Other
330,pdnc,qID,Q89-0,your,29573,29577,6,130,3,M_330,Other
331,pdnc,qID,Q91-1,Paul,29938,29942,34,132,3,M_331,PROPN
332,pdnc,qID,Q92-0,Paul,29961,29965,34,133,3,M_332,PROPN
333,pdnc,qID,Q94-0,you,29995,29998,8,135,3,M_333,Other
334,pdnc,qID,Q96-0,your,30093,30097,6,138,3,M_334,Other
335,exp,exp_name,charles,Charles,30128,30135,8,138,3,M_335,PROPN
336,pdnc,qID,Q97-0,Paul,30368,30372,34,140,3,M_336,PROPN
337,pdnc,qID,Q98-0,you,30533,30536,6,142,3,M_337,Other
338,pdnc,qID,Q98-0,Paul,30558,30562,34,142,3,M_338,PROPN
339,pdnc,qID,Q98-0,your niece,30567,30577,16,142,3,M_339,Other
340,exp,exp_name,mrs. munt,Mrs. Munt,30582,30591,6,143,3,M_340,PROPN
341,booknlp,COREF,264,she,30631,30634,6,143,3,M_341,Other
342,booknlp,COREF,264,She,30662,30665,6,143,3,M_342,Other
343,pdnc,qID,Q99-1,you,30805,30808,8,143,3,M_343,Other
344,exp,exp_name,charles,Charles,30858,30865,8,144,3,M_344,PROPN
345,pdnc,qID,Q100-0,The idiot,30896,30905,34,144,3,M_345,Other
346,pdnc,qID,Q100-0,the idiot,30907,30916,34,144,3,M_346,Other
347,pdnc,qID,Q100-0,the little fool,30918,30933,34,144,3,M_347,Other
348,exp,exp_name,mrs. munt,Mrs. Munt,30937,30946,6,145,3,M_348,PROPN
349,booknlp,COREF,264,herself,30963,30970,6,145,3,M_349,Other
350,booknlp,COREF,264,her,30974,30977,6,145,3,M_350,Other
351,pdnc,qID,Q101-0,your,30996,31000,8,145,3,M_351,Other
352,pdnc,qID,Q101-0,Mr. Wilcox,31011,31021,8,145,3,M_352,PROPN
353,booknlp,COREF,264,I,31023,31024,6,145,3,M_353,Other
354,pdnc,qID,Q102-0,you,31050,31053,6,146,3,M_354,Other
355,pdnc,qID,Q102-0,you,31084,31087,6,146,3,M_355,Other
356,pdnc,qID,Q102-0,you,31129,31132,6,146,3,M_356,Other
357,exp,exp_name,mrs. munt,Mrs. Munt,31180,31189,6,147,3,M_357,PROPN
358,booknlp,COREF,264,her,31209,31212,6,147,3,M_358,Other
