,source,idColName,iden,text,startByte,endByte,pdncID,paraID,chapID,mID,mention_type
67,exp,exp_name,lynde,Lynde,4533,4538,48,9,1,M_67,PROPN
68,exp,exp_name,matthew cuthbert,Matthew Cuthbert,4604,4620,22,9,1,M_68,PROPN
69,booknlp,COREF,107,Green Gables,4806,4818,22,9,1,M_69,PROPN
70,booknlp,COREF,107,it,4880,4882,22,9,1,M_70,Other
71,exp,exp_name,mrs. rachel lynde,Mrs. Rachel Lynde,5002,5019,48,9,1,M_71,PROPN
72,booknlp,COREF,105,she,5110,5113,48,10,1,M_72,Other
73,booknlp,COREF,105,she,5122,5125,48,10,1,M_73,Other
74,pdnc,qID,Q1-1,Matthew,5217,5224,22,10,1,M_74,PROPN
75,pdnc,qID,Q1-1,Marilla,5229,5236,20,10,1,M_75,Other
76,booknlp,COREF,105,I,5382,5383,48,10,1,M_76,Other
77,booknlp,COREF,105,I,5459,5460,48,10,1,M_77,Other
78,exp,exp_name,mrs. rachel,Mrs. Rachel,5579,5590,48,11,1,M_78,PROPN
79,booknlp,COREF,107,Green Gables,5636,5648,22,11,1,M_79,PROPN
80,exp,exp_name,mrs. rachel,Mrs. Rachel,5834,5845,48,11,1,M_80,PROPN
81,booknlp,COREF,105,she,5894,5897,48,11,1,M_81,Other
82,exp,exp_name,marilla cuthbert,Marilla Cuthbert,5922,5938,20,11,1,M_82,PROPN
83,exp,exp_name,mrs. rachel,Mrs. Rachel,6088,6099,48,12,1,M_83,PROPN
84,booknlp,COREF,107,Green Gables,6187,6199,22,12,1,M_84,PROPN
85,exp,exp_name,marilla cuthbert,Marilla Cuthbert,6684,6700,20,12,1,M_85,PROPN
86,exp,exp_name,mrs. rachel,Mrs. Rachel,6952,6963,48,13,1,M_86,PROPN
87,booknlp,COREF,105,she,6972,6975,48,13,1,M_87,Other
88,exp,exp_name,marilla,Marilla,7104,7111,20,13,1,M_88,PROPN
89,exp,exp_name,matthew,Matthew,7149,7156,22,13,1,M_89,PROPN
90,exp,exp_name,matthew,Matthew,7341,7348,22,13,1,M_90,PROPN
91,exp,exp_name,mrs. rachel,Mrs. Rachel,7385,7396,48,13,1,M_91,PROPN
92,booknlp,COREF,107,Green Gables,7474,7486,22,13,1,M_92,PROPN
93,pdnc,qID,Q2-0,Rachel,7504,7510,48,14,1,M_93,PROPN
94,exp,exp_name,marilla,Marilla,7513,7520,20,14,1,M_94,PROPN
95,pdnc,qID,Q2-1,you,7581,7584,48,14,1,M_95,Other
96,booknlp,COREF,105,your,7607,7611,48,14,1,M_96,Other
97,exp,exp_name,marilla cuthbert,Marilla Cuthbert,7729,7745,20,15,1,M_97,PROPN
98,exp,exp_name,mrs. rachel,Mrs. Rachel,7750,7761,48,15,1,M_98,PROPN
99,exp,exp_name,marilla,Marilla,7821,7828,20,16,1,M_99,PROPN
100,exp,exp_name,mrs. rachel,Mrs. Rachel,8304,8315,48,17,1,M_100,PROPN
101,booknlp,COREF,105,I,8318,8319,48,17,1,M_101,Other
102,pdnc,qID,Q3-1,you,8340,8343,20,17,1,M_102,Other
103,booknlp,COREF,105,I,8367,8368,48,17,1,M_103,Other
104,pdnc,qID,Q3-1,Matthew,8373,8380,22,17,1,M_104,PROPN
105,booknlp,COREF,105,I,8401,8402,48,17,1,M_105,Other
106,pdnc,qID,Q3-1,he,8417,8419,22,17,1,M_106,Other
107,exp,exp_name,the doctor,the doctor,8433,8443,90,17,1,M_107,PROPN
108,exp,exp_name,marilla,Marilla,8449,8456,20,18,1,M_108,PROPN
109,exp,exp_name,mrs. rachel,Mrs. Rachel,8507,8518,48,18,1,M_109,PROPN
110,exp,exp_name,matthew,Matthew,8555,8562,22,18,1,M_110,PROPN
111,pdnc,qID,Q4-1,Matthew,8719,8726,22,19,1,M_111,PROPN
112,exp,exp_name,marilla,Marilla,8856,8863,20,20,1,M_112,PROPN
113,exp,exp_name,matthew,Matthew,8878,8885,22,20,1,M_113,PROPN
114,exp,exp_name,mrs. rachel,Mrs. Rachel,8945,8956,48,20,1,M_114,PROPN
115,booknlp,COREF,105,She,8994,8997,48,20,1,M_115,Other
116,exp,exp_name,marilla,Marilla,9068,9075,20,20,1,M_116,PROPN
117,exp,exp_name,mrs. rachel,Mrs. Rachel,9103,9114,48,20,1,M_117,PROPN
118,pdnc,qID,Q5-0,you,9154,9157,20,21,1,M_118,Other
119,pdnc,qID,Q5-0,Marilla,9170,9177,20,21,1,M_119,Other
120,booknlp,COREF,105,she,9180,9183,48,21,1,M_120,Other
121,exp,exp_name,marilla,Marilla,9245,9252,20,22,1,M_121,PROPN
122,exp,exp_name,mrs. rachel,Mrs. Rachel,9422,9433,48,23,1,M_122,PROPN
123,booknlp,COREF,105,she,9444,9447,48,23,1,M_123,Other
124,booknlp,COREF,105,She,9483,9486,48,23,1,M_124,Other
125,exp,exp_name,marilla,Marilla,9525,9532,20,23,1,M_125,PROPN
126,exp,exp_name,matthew cuthbert,Matthew Cuthbert,9537,9553,22,23,1,M_126,PROPN
127,pdnc,qID,Q7-0, your,9751,9756,20,24,1,M_127,Other
128,exp,exp_name,marilla,Marilla,9962,9969,20,26,1,M_128,PROPN
129,pdnc,qID,Q9-0,Mrs. Alexander Spencer,9972,9994,43,26,1,M_129,PROPN
130,pdnc,qID,Q9-0,she,10036,10039,43,26,1,M_130,Other
131,pdnc,qID,Q9-0,she,10045,10048,43,26,1,M_131,Other
132,pdnc,qID,Q9-0,Her,10127,10130,43,26,1,M_132,Other
133,pdnc,qID,Q9-0,Mrs. Spencer,10154,10166,43,26,1,M_133,PROPN
134,pdnc,qID,Q9-0,Matthew,10211,10218,22,26,1,M_134,PROPN
135,pdnc,qID,Q9-0,Matthew,10295,10302,22,26,1,M_135,PROPN
136,pdnc,qID,Q9-0,you,10327,10330,48,26,1,M_136,Other
137,pdnc,qID,Q9-0,he,10337,10339,22,26,1,M_137,Other
138,pdnc,qID,Q9-0,he,10353,10355,22,26,1,M_138,Other
139,pdnc,qID,Q9-0,he,10373,10375,22,26,1,M_139,Other
140,pdnc,qID,Q9-0,His,10386,10389,22,26,1,M_140,Other
141,pdnc,qID,Q9-0,him,10405,10408,22,26,1,M_141,Other
142,pdnc,qID,Q9-0,you,10426,10429,48,26,1,M_142,Other
143,pdnc,qID,Q9-0,Matthew,10706,10713,22,26,1,M_143,PROPN
144,pdnc,qID,Q9-3,Mrs. Spencer,11065,11077,43,26,1,M_144,PROPN
145,pdnc,qID,Q9-3,she,11102,11105,43,26,1,M_145,Other
146,pdnc,qID,Q9-3,her,11123,11126,43,26,1,M_146,Other
147,pdnc,qID,Q9-3,she,11159,11162,43,26,1,M_147,Other
148,pdnc,qID,Q9-3,her,11185,11188,43,26,1,M_148,Other
149,pdnc,qID,Q9-3,Richard Spencer,11197,11212,108,26,1,M_149,PROPN
150,pdnc,qID,Q9-3,Mrs. Alexander Spencer,11494,11516,43,26,1,M_150,PROPN
151,pdnc,qID,Q9-3,Matthew,11627,11634,22,26,1,M_151,PROPN
152,pdnc,qID,Q9-3,Mrs. Spencer,11669,11681,43,26,1,M_152,PROPN
153,pdnc,qID,Q9-3,she,11717,11720,43,26,1,M_153,Other
154,booknlp,COREF,114,herself,11752,11759,43,26,1,M_154,Other
155,exp,exp_name,mrs. rachel,Mrs. Rachel,11763,11774,48,27,1,M_155,PROPN
156,booknlp,COREF,105,herself,11782,11789,48,27,1,M_156,Other
157,booknlp,COREF,105,her,11809,11812,48,27,1,M_157,Other
158,booknlp,COREF,105,she,11819,11822,48,27,1,M_158,Other
159,booknlp,COREF,105,her,11866,11869,48,27,1,M_159,Other
160,pdnc,qID,Q10-0,Marilla,11925,11932,20,28,1,M_160,Other
161,pdnc,qID,Q10-0,you,11949,11952,20,28,1,M_161,Other
162,pdnc,qID,Q10-0,you,11972,11975,20,28,1,M_162,Other
163,pdnc,qID,Q10-0,You,12037,12040,20,28,1,M_163,Other
164,pdnc,qID,Q10-0,you,12057,12060,20,28,1,M_164,Other
165,pdnc,qID,Q10-0,You,12073,12076,20,28,1,M_165,Other
166,pdnc,qID,Q10-0,your,12110,12114,20,28,1,M_166,Other
167,pdnc,qID,Q10-0,you,12134,12137,20,28,1,M_167,Other
168,pdnc,qID,Q10-0,Marilla,12459,12466,20,28,1,M_168,Other
169,pdnc,qID,Q10-0,you,12618,12621,20,28,1,M_169,Other
170,pdnc,qID,Q10-0,you,12663,12666,20,28,1,M_170,Other
171,pdnc,qID,Q10-0,Marilla,12678,12685,20,28,1,M_171,Other
172,exp,exp_name,marilla,Marilla,12823,12830,20,29,1,M_172,PROPN
173,pdnc,qID,Q11-0,you,12898,12901,48,30,1,M_173,Other
174,pdnc,qID,Q11-0,Rachel,12907,12913,48,30,1,M_174,PROPN
175,pdnc,qID,Q11-0,Matthew,12948,12955,22,30,1,M_175,PROPN
176,pdnc,qID,Q11-0,Matthew,13027,13034,22,30,1,M_176,PROPN
177,pdnc,qID,Q11-0,his,13040,13043,22,30,1,M_177,Other
178,pdnc,qID,Q11-0,he,13071,13073,22,30,1,M_178,Other
179,booknlp,COREF,107,him,13397,13400,22,30,1,M_179,Other
180,booknlp,COREF,107,He,13429,13431,22,30,1,M_180,Other
181,booknlp,COREF,105,I,13481,13482,48,31,1,M_181,Other
182,exp,exp_name,mrs. rachel,Mrs. Rachel,13522,13533,48,31,1,M_182,PROPN
183,booknlp,COREF,105,her,13567,13570,48,31,1,M_183,Other
184,booknlp,COREF,105,I,13603,13604,48,31,1,M_184,Other
185,pdnc,qID,Q12-1,you,13617,13620,20,31,1,M_185,Other
186,booknlp,COREF,107,he,13624,13626,22,31,1,M_186,Other
187,booknlp,COREF,107,Green Gables,13633,13645,22,31,1,M_187,PROPN
188,booknlp,COREF,105,I,13683,13684,48,31,1,M_188,Other
189,exp,exp_name,marilla,Marilla,13886,13893,20,32,1,M_189,PROPN
190,booknlp,COREF,105,I,14000,14001,48,32,1,M_190,Other
191,booknlp,COREF,105,I,14046,14047,48,32,1,M_191,Other
192,pdnc,qID,Q13-1,Mrs. Alexander Spencer,14058,14080,43,32,1,M_192,PROPN
193,pdnc,qID,Q13-1,she,14107,14110,43,32,1,M_193,Other
194,pdnc,qID,Q13-1,she,14167,14170,43,32,1,M_194,Other
195,pdnc,qID,Q13-1,her,14184,14187,43,32,1,M_195,Other
196,exp,exp_name,mrs. rachel,Mrs. Rachel,14196,14207,48,33,1,M_196,PROPN
197,exp,exp_name,matthew,Matthew,14239,14246,22,33,1,M_197,PROPN
198,booknlp,COREF,107,his,14262,14265,22,33,1,M_198,Other
199,booknlp,COREF,107,his,14348,14351,22,33,1,M_199,Other
200,booknlp,COREF,105,she,14360,14363,48,33,1,M_200,Other
201,exp,exp_name,robert,Robert,14395,14401,109,33,1,M_201,PROPN
202,exp,exp_name,mrs. rachel,Mrs. Rachel,14484,14495,48,33,1,M_202,PROPN
203,booknlp,COREF,105,she,14533,14536,48,33,1,M_203,Other
204,booknlp,COREF,105,herself,14542,14549,48,33,1,M_204,Other
205,exp,exp_name,marilla,Marilla,14568,14575,20,33,1,M_205,PROPN
206,booknlp,COREF,105,her,14606,14609,48,33,1,M_206,Other
207,exp,exp_name,mrs. rachel,Mrs. Rachel,14659,14670,48,33,1,M_207,PROPN
208,exp,exp_name,mrs. rachel,Mrs. Rachel,14745,14756,48,34,1,M_208,PROPN
209,booknlp,COREF,105,she,14762,14765,48,34,1,M_209,Other
210,booknlp,COREF,105,I,14821,14822,48,34,1,M_210,Other
211,booknlp,COREF,105,I,14847,14848,48,34,1,M_211,Other
212,pdnc,qID,Q14-1,Matthew,14897,14904,22,34,1,M_212,PROPN
213,pdnc,qID,Q14-1,Marilla,14909,14916,20,34,1,M_213,Other
214,booknlp,COREF,107,Green Gables,15123,15135,22,34,1,M_214,PROPN
215,pdnc,qID,Q14-1,Matthew,15179,15186,22,34,1,M_215,PROPN
216,pdnc,qID,Q14-1,Marilla,15191,15198,20,34,1,M_216,Other
217,booknlp,COREF,105,I,15322,15323,48,34,1,M_217,Other
218,booknlp,COREF,105,My,15373,15375,48,34,1,M_218,Other
219,booknlp,COREF,105,I,15381,15382,48,34,1,M_219,Other
220,exp,exp_name,mrs. rachel,Mrs. Rachel,15416,15427,48,35,1,M_220,PROPN
221,booknlp,COREF,105,her,15474,15477,48,35,1,M_221,Other
222,booknlp,COREF,105,she,15492,15495,48,35,1,M_222,Other
223,exp,exp_name,the child,the child,15512,15521,52,35,1,M_223,PROPN
224,booknlp,COREF,105,her,15596,15599,48,35,1,M_224,Other
225,exp,exp_name,matthew cuthbert,Matthew Cuthbert,15669,15685,22,36,2,M_225,PROPN
226,exp,exp_name,matthew cuthbert,MATTHEW Cuthbert,15702,15718,22,37,2,M_226,PROPN
227,exp,exp_name,matthew,Matthew,16210,16217,22,39,2,M_227,PROPN
228,booknlp,COREF,107,his,16242,16245,22,39,2,M_228,Other
229,booknlp,COREF,107,he,16290,16292,22,39,2,M_229,Other
230,exp,exp_name,matthew,Matthew,16449,16456,22,40,2,M_230,PROPN
231,exp,exp_name,marilla,Marilla,16482,16489,20,40,2,M_231,PROPN
232,exp,exp_name,mrs. rachel,Mrs. Rachel,16494,16505,48,40,2,M_232,PROPN
233,booknlp,COREF,107,he,16507,16509,22,40,2,M_233,Other
234,booknlp,COREF,107,him,16595,16598,22,40,2,M_234,Other
235,booknlp,COREF,107,He,16600,16602,22,40,2,M_235,Other
236,booknlp,COREF,107,he,16649,16651,22,40,2,M_236,Other
237,booknlp,COREF,107,his,16743,16746,22,40,2,M_237,Other
238,booknlp,COREF,107,he,16802,16804,22,40,2,M_238,Other
239,booknlp,COREF,107,he,16825,16827,22,40,2,M_239,Other
240,booknlp,COREF,107,he,16849,16851,22,40,2,M_240,Other
241,booknlp,COREF,107,he,16886,16888,22,40,2,M_241,Other
242,booknlp,COREF,107,he,16946,16948,22,41,2,M_242,Other
243,booknlp,COREF,107,he,17002,17004,22,41,2,M_243,Other
244,booknlp,COREF,107,he,17013,17015,22,41,2,M_244,Other
245,booknlp,COREF,107,he,17034,17036,22,41,2,M_245,Other
246,booknlp,COREF,107,his,17042,17045,22,41,2,M_246,Other
247,exp,exp_name,matthew,Matthew,17276,17283,22,41,2,M_247,PROPN
248,booknlp,COREF,107,he,17388,17390,22,41,2,M_248,Other
249,booknlp,COREF,107,he,17398,17400,22,41,2,M_249,Other
250,exp,exp_name,somebody,somebody,17550,17558,60,41,2,M_250,PROPN
251,exp,exp_name,matthew,Matthew,17675,17682,22,42,2,M_251,PROPN
252,exp,exp_name,the stationmaster,the stationmaster,17695,17712,56,42,2,M_252,PROPN
253,booknlp,COREF,437,him,17790,17793,56,42,2,M_253,Other
254,pdnc,qID,Q15-1,a passenger,17949,17960,2,43,2,M_254,Other
255,pdnc,qID,Q15-1,you,17977,17980,22,43,2,M_255,Other
256,pdnc,qID,Q15-1,a little girl,17982,17995,2,43,2,M_256,Other
257,pdnc,qID,Q15-1,She,17997,18000,2,43,2,M_257,Other
258,pdnc,qID,Q15-1,her,18046,18049,2,43,2,M_258,Other
259,pdnc,qID,Q15-1,she,18091,18094,2,43,2,M_259,Other
260,pdnc,qID,Q15-1,she,18120,18123,2,43,2,M_260,Other
261,pdnc,qID,Q15-2,she,18191,18194,2,43,2,M_261,Other
262,pdnc,qID,Q15-2,She,18201,18204,2,43,2,M_262,Other
263,booknlp,COREF,107,I,18232,18233,22,44,2,M_263,Other
264,exp,exp_name,matthew,Matthew,18264,18271,22,44,2,M_264,PROPN
265,booknlp,COREF,107,I,18293,18294,22,44,2,M_265,Other
266,pdnc,qID,Q16-1,Mrs. Alexander Spencer,18327,18349,43,44,2,M_266,PROPN
267,booknlp,COREF,107,me,18393,18395,22,44,2,M_267,Other
268,exp,exp_name,the stationmaster,The stationmaster,18399,18416,56,45,2,M_268,PROPN
269,booknlp,COREF,437,he,18458,18460,56,46,2,M_269,Other
270,pdnc,qID,Q17-1,Mrs. Spencer,18468,18480,43,46,2,M_270,PROPN
271,pdnc,qID,Q17-1,that girl,18505,18514,2,46,2,M_271,Other
272,pdnc,qID,Q17-1,her,18524,18527,2,46,2,M_272,Other
273,booknlp,COREF,437,my,18533,18535,56,46,2,M_273,Other
274,pdnc,qID,Q17-1,you,18549,18552,22,46,2,M_274,Other
275,pdnc,qID,Q17-1,your sister,18557,18568,20,46,2,M_275,Other
276,pdnc,qID,Q17-1,her,18583,18586,2,46,2,M_276,Other
277,pdnc,qID,Q17-1,you,18618,18621,22,46,2,M_277,Other
278,pdnc,qID,Q17-1,her,18641,18644,2,46,2,M_278,Other
279,booknlp,COREF,437,I,18667,18668,56,46,2,M_279,Other
280,booknlp,COREF,437,I,18688,18689,56,46,2,M_280,Other
281,booknlp,COREF,107,I,18744,18745,22,47,2,M_281,Other
282,exp,exp_name,matthew,Matthew,18770,18777,22,47,2,M_282,PROPN
283,exp,exp_name,marilla,Marilla,18803,18810,20,47,2,M_283,PROPN
284,pdnc,qID,Q19-0,you,18859,18862,22,48,2,M_284,Other
285,pdnc,qID,Q19-0,the girl,18881,18889,2,48,2,M_285,Other
286,exp,exp_name,the station-master,the station-master,18897,18915,56,48,2,M_286,PROPN
287,pdnc,qID,Q19-1,she,18940,18943,2,48,2,M_287,Other
288,pdnc,qID,Q19-1,she,18967,18970,2,48,2,M_288,Other
289,pdnc,qID,Q19-1,her,18989,18992,2,48,2,M_289,Other
290,pdnc,qID,Q19-1,you,19055,19058,22,48,2,M_290,Other
291,booknlp,COREF,107,He,19069,19071,22,49,2,M_291,Other
292,exp,exp_name,matthew,Matthew,19128,19135,22,49,2,M_292,PROPN
293,booknlp,COREF,107,him,19177,19180,22,49,2,M_293,Other
294,exp,exp_name,matthew,Matthew,19305,19312,22,49,2,M_294,PROPN
295,booknlp,COREF,107,he,19334,19336,22,49,2,M_295,Other
296,booknlp,COREF,107,him,19424,19427,22,50,2,M_296,Other
297,booknlp,COREF,107,he,19439,19441,22,50,2,M_297,Other
298,booknlp,COREF,107,him,19481,19484,22,50,2,M_298,Other
299,exp,exp_name,matthew,Matthew,19490,19497,22,50,2,M_299,PROPN
300,booknlp,COREF,107,he,19573,19575,22,50,2,M_300,Other
301,exp,exp_name,matthew cuthbert,Matthew Cuthbert,20439,20455,22,51,2,M_301,PROPN
302,exp,exp_name,matthew,Matthew,20484,20491,22,52,2,M_302,PROPN
303,booknlp,COREF,107,he,20577,20579,22,52,2,M_303,Other
304,booknlp,COREF,107,him,20722,20725,22,52,2,M_304,Other
305,pdnc,qID,Q20-0,you,20739,20742,22,53,2,M_305,Other
306,pdnc,qID,Q20-0,Mr. Matthew Cuthbert of Green Gables,20747,20783,22,53,2,M_306,Other
307,pdnc,qID,Q20-1,you,20853,20856,22,53,2,M_307,Other
308,pdnc,qID,Q20-1,you,20887,20890,22,53,2,M_308,Other
309,pdnc,qID,Q20-1,you,20984,20987,22,53,2,M_309,Other
310,pdnc,qID,Q20-1,you,21019,21022,22,53,2,M_310,Other
311,pdnc,qID,Q20-1,you,21282,21285,22,53,2,M_311,Other
312,booknlp,COREF,107,You,21293,21296,22,53,2,M_312,Other
313,booknlp,COREF,107,you,21311,21314,22,53,2,M_313,Other
314,pdnc,qID,Q20-1,you,21355,21358,22,53,2,M_314,Other
315,pdnc,qID,Q20-1,you,21381,21384,22,53,2,M_315,Other
316,pdnc,qID,Q20-1,you,21422,21425,22,53,2,M_316,Other
317,exp,exp_name,matthew,Matthew,21445,21452,22,54,2,M_317,PROPN
318,booknlp,COREF,107,his,21500,21503,22,54,2,M_318,Other
319,booknlp,COREF,107,he,21520,21522,22,54,2,M_319,Other
320,booknlp,COREF,107,He,21543,21545,22,54,2,M_320,Other
321,booknlp,COREF,107,he,21625,21627,22,54,2,M_321,Other
322,exp,exp_name,marilla,Marilla,21656,21663,20,54,2,M_322,PROPN
323,booknlp,COREF,107,he,21822,21824,22,54,2,M_323,Other
324,booknlp,COREF,107,Green Gables,21844,21856,22,54,2,M_324,PROPN
325,booknlp,COREF,107,I,21860,21861,22,55,2,M_325,Other
326,booknlp,COREF,107,I,21870,21871,22,55,2,M_326,Other
327,booknlp,COREF,107,he,21883,21885,22,55,2,M_327,Other
328,booknlp,COREF,107,me,21947,21949,22,55,2,M_328,Other
329,pdnc,qID,Q21-1,your,21950,21954,2,55,2,M_329,Other
330,booknlp,COREF,460,I,21967,21968,52,56,2,M_330,Other
331,exp,exp_name,the child,the child,21984,21993,52,56,2,M_331,PROPN
332,booknlp,COREF,460,I,22033,22034,52,56,2,M_332,Other
333,booknlp,COREF,460,my,22046,22048,52,56,2,M_333,Other
334,booknlp,COREF,460,I,22161,22162,52,56,2,M_334,Other
335,booknlp,COREF,460,I,22188,22189,52,56,2,M_335,Other
336,booknlp,COREF,460,I,22256,22257,52,56,2,M_336,Other
337,pdnc,qID,Q22-1,you,22270,22273,22,56,2,M_337,Other
338,pdnc,qID,Q22-1,Mrs. Spencer,22392,22404,43,56,2,M_338,PROPN
339,booknlp,COREF,460,I,22430,22431,52,56,2,M_339,Other
340,booknlp,COREF,460,I,22447,22448,52,56,2,M_340,Other
341,booknlp,COREF,460,I,22494,22495,52,56,2,M_341,Other
342,pdnc,qID,Q22-1,you,22517,22520,22,56,2,M_342,Other
343,pdnc,qID,Q22-1,you,22535,22538,22,56,2,M_343,Other
344,booknlp,COREF,460,I,22540,22541,52,56,2,M_344,Other
345,booknlp,COREF,460,I,22614,22615,52,56,2,M_345,Other
346,booknlp,COREF,460,I,22669,22670,52,56,2,M_346,Other
347,pdnc,qID,Q22-1,you,22685,22688,22,56,2,M_347,Other
348,pdnc,qID,Q22-1,you,22726,22729,22,56,2,M_348,Other
349,pdnc,qID,Q22-1,you,22798,22801,22,56,2,M_349,Other
350,pdnc,qID,Q22-1,Mrs. Spencer,22817,22829,43,56,2,M_350,PROPN
351,booknlp,COREF,460,me,22852,22854,52,56,2,M_351,Other
352,booknlp,COREF,460,I,22878,22879,52,56,2,M_352,Other
353,pdnc,qID,Q22-1,you,22978,22981,22,56,2,M_353,Other
354,booknlp,COREF,460,you,23207,23210,52,56,2,M_354,Other
355,booknlp,COREF,460,I,23362,23363,52,56,2,M_355,Other
356,booknlp,COREF,460,I,23430,23431,52,56,2,M_356,Other
357,booknlp,COREF,460,I,23461,23462,52,56,2,M_357,Other
358,booknlp,COREF,460,I,23480,23481,52,56,2,M_358,Other
